lat,lon,estimated_x1_normalized_plus_measured_report_hours_per_year_grid_130_cropped_blurred
31.064,-73.84800000000001,0.0
31.045,-73.70800000000003,0.0
31.026,-73.56799999999998,0.0
31.007,-73.42899999999997,0.0
30.988,-73.28899999999999,0.0
30.968,-73.14999999999998,0.0
30.949,-73.01100000000002,0.0
30.929,-72.87099999999998,0.0
30.909,-72.73200000000003,0.0
30.89,-72.59300000000002,0.0
30.87,-72.45299999999997,0.0
30.849,-72.31400000000002,0.0
30.829,-72.17500000000001,0.0
30.809,-72.036,0.0
30.788,-71.89699999999999,0.0
30.768,-71.75799999999998,0.0
30.747,-71.61900000000003,0.0
30.726,-71.48000000000002,0.0
30.705,-71.34100000000001,0.0
30.684,-71.202,0.0
30.663,-71.06400000000002,0.0
30.641,-70.92500000000001,0.0
30.62,-70.786,0.0
30.598,-70.64800000000002,0.0
30.577,-70.50900000000001,0.0
30.555,-70.37099999999998,0.0
30.533,-70.23200000000003,0.0
30.511,-70.094,0.0
30.489,-69.95600000000002,0.0
30.466,-69.81700000000001,0.0
30.444,-69.67899999999997,0.0
30.421,-69.541,0.0
30.398,-69.40300000000002,0.0
30.376,-69.26499999999999,0.0
30.353,-69.12700000000001,0.0
30.33,-68.98899999999998,0.0
30.306,-68.851,0.0
30.283,-68.71300000000002,0.0
30.26,-68.57499999999999,0.0
30.236,-68.43799999999999,0.0
30.213,-68.30000000000001,0.0
30.189,-68.16199999999998,0.0
30.165,-68.02499999999998,0.0
30.141,-67.887,0.0
30.117,-67.75,0.0
30.092,-67.61200000000002,0.0
30.068,-67.47500000000002,0.0
30.043,-67.33800000000002,0.0
30.019,-67.19999999999999,0.0
29.994,-67.06299999999999,0.0
29.969,-66.92599999999999,0.0
29.944,-66.78899999999999,0.0
29.919,-66.65199999999999,0.0
29.894,-66.51499999999999,0.0
29.868,-66.37799999999999,0.0
29.843,-66.24099999999999,0.0
29.198,-127.59899999999999,0.0
29.227,-127.464,0.0
29.256,-127.32900000000001,0.0
29.284,-127.19300000000001,0.0
29.313,-127.05799999999999,0.0
29.341,-126.923,0.0
29.369,-126.787,0.0
29.398,-126.65100000000001,0.0
29.426,-126.51599999999999,0.0
29.453,-126.38,0.0
29.481,-126.244,0.0
29.509,-126.10900000000001,0.0
29.537,-125.97300000000001,0.0
29.564,-125.83699999999999,0.0
29.591,-125.701,0.0
29.618,-125.565,0.0
29.646,-125.428,0.0
29.673,-125.292,0.0
29.699,-125.156,0.0
29.726,-125.02000000000001,0.0
29.753,-124.88300000000001,0.0
29.779,-124.74700000000001,0.0
29.806,-124.61000000000001,0.0
29.832,-124.47399999999999,0.0
29.858,-124.33699999999999,0.0
29.884,-124.19999999999999,0.0
29.91,-124.06299999999999,0.0
29.936,-123.92699999999999,0.0
29.961,-123.78999999999999,0.0
29.987,-123.65299999999999,0.0
30.012,-123.51599999999999,0.0
30.037,-123.37899999999999,0.0
30.062,-123.24199999999999,0.0
30.088,-123.10400000000001,0.0
30.112,-122.96700000000001,0.0
30.137,-122.83000000000001,0.0
30.162,-122.69300000000001,0.0
30.186,-122.555,0.0
30.211,-122.418,0.0
30.235,-122.28,0.0
30.259,-122.143,0.0
30.283,-122.005,0.0
30.307,-121.86699999999999,0.0
30.331,-121.72900000000001,0.0
30.355,-121.59200000000001,0.0
30.378,-121.45400000000001,0.0
30.402,-121.316,0.0
30.425,-121.178,0.0
30.448,-121.03999999999999,0.0
30.471,-120.90199999999999,0.0
30.494,-120.76400000000001,0.0
30.517,-120.625,0.0
30.54,-120.487,0.0
30.563,-120.34899999999999,0.0
30.585,-120.21000000000001,0.0
30.607,-120.072,0.0
30.63,-119.934,0.0
30.652,-119.79499999999999,0.0
30.674,-119.656,0.0
30.696,-119.518,0.0
30.717,-119.37899999999999,0.0
30.739,-119.24000000000001,0.0
30.76,-119.102,0.0
30.782,-118.963,0.0
30.803,-118.82400000000001,0.0
30.824,-118.685,0.0
30.845,-118.54599999999999,0.0
30.866,-118.40700000000001,0.0
30.887,-118.268,0.0
30.907,-118.12899999999999,0.0
30.928,-117.99000000000001,0.0
30.948,-117.85,0.0
30.969,-117.71100000000001,0.0
30.989,-117.572,0.0
31.009,-117.43199999999999,0.0
31.029,-117.293,0.0
31.048,-117.154,0.0
31.068,-117.01400000000001,0.0
31.088,-116.875,0.0
31.107,-116.73500000000001,0.0
31.126,-116.595,0.0
31.145,-116.45599999999999,0.0
31.164,-116.316,0.0
31.183,-116.17599999999999,0.0
31.202,-116.036,0.0
31.221,-115.89599999999999,0.0
31.239,-115.756,0.0
31.258,-115.61600000000001,0.0
31.276,-115.476,0.0
31.294,-115.33600000000001,0.0
31.312,-115.196,0.0
31.33,-115.05600000000001,0.0
31.348,-114.916,0.0
31.365,-114.77600000000001,0.0
31.383,-114.63499999999999,0.0
31.4,-114.495,0.0
31.418,-114.35499999999999,0.0
31.435,-114.214,0.0
31.452,-114.07400000000001,0.0
31.469,-113.93299999999999,0.0
31.486,-113.793,0.0
31.502,-113.65199999999999,0.0
31.519,-113.512,0.0
31.535,-113.37100000000001,0.3755582735546116
31.551,-113.22999999999999,0.3965314011770074
31.568,-113.09,0.3977269159104076
31.584,-112.94900000000001,0.44713401997445745
31.6,-112.80799999999999,0.45023217651877667
31.615,-112.667,0.4592029890046712
31.631,-112.52600000000001,0.4885235884338199
31.647,-112.38499999999999,0.5589930166602464
31.662,-112.244,0.9761459438372359
31.677,-112.10300000000001,1.0162276956797283
31.692,-111.96199999999999,1.0522614001045925
31.707,-111.821,1.0534522034912743
31.722,-111.68,0.992775435658623
31.737,-111.53899999999999,0.8525739211598253
31.752,-111.398,0.8359056759168413
31.766,-111.257,1.3331073600369723
31.781,-111.11500000000001,2.108221900110766
31.795,-110.97399999999999,2.8028260321401555
31.809,-110.833,3.0817396089538587
31.823,-110.691,2.9085234785436014
31.837,-110.55000000000001,2.754460279346327
31.851,-110.40899999999999,2.2060133352073503
31.864,-110.267,1.983557685777319
31.878,-110.126,1.5954134707772842
31.891,-109.98400000000001,1.1617844779856943
31.905,-109.84299999999999,0.9724542563661288
31.918,-109.701,0.8164707947701131
31.931,-109.559,0.6247455396828676
31.944,-109.418,0.37125828039504827
31.957,-109.27600000000001,0.2704194518807607
31.969,-109.13399999999999,0.4697533469417474
31.982,-108.993,0.6220509965499514
31.994,-108.851,0.6137216189980522
32.006,-108.709,0.5895711151350902
32.018,-108.56700000000001,0.328798797401693
32.03,-108.42500000000001,0.20323895276047416
32.042,-108.28299999999999,0.13002601963710145
32.054,-108.142,0.35409456545868706
32.066,-108.0,1.0352841931255714
32.077,-107.858,1.3777756076018328
32.089,-107.71600000000001,1.42357226485019
32.1,-107.57400000000001,1.3852686061769774
32.111,-107.43100000000001,1.1468940511199923
32.122,-107.28899999999999,0.37587970797974435
32.133,-107.14699999999999,0.41278481995081323
32.144,-107.005,1.02439484022214
32.154,-106.863,1.868181765416255
32.165,-106.721,2.624373731429191
32.175,-106.57900000000001,2.985969694687334
32.185,-106.436,2.6772411159903378
32.196,-106.29400000000001,1.938950939305445
32.206,-106.15199999999999,1.2176344929204186
32.215,-106.00899999999999,0.6408757038870874
32.225,-105.86699999999999,0.35501349211886546
32.235,-105.725,0.05101351602489959
32.244,-105.582,0.013920302283427667
32.254,-105.44,0.08931659313157413
32.263,-105.297,0.31931923282806746
32.272,-105.155,0.39701161863821904
32.281,-105.012,0.2643487503850927
32.29,-104.87,0.19366780501324168
32.298,-104.727,0.4362576272227518
32.307,-104.58500000000001,1.6291628178916344
32.316,-104.44200000000001,1.9955734145059378
32.324,-104.30000000000001,2.016047247200644
32.332,-104.15700000000001,1.9862505889333155
32.34,-104.01400000000001,1.890132441275741
32.348,-103.87200000000001,1.6735495035601533
32.356,-103.72899999999998,0.7639868099758221
32.364,-103.58600000000001,0.5806371112696829
32.371,-103.44400000000002,0.818549187899709
32.379,-103.30099999999999,1.1740072348700563
32.386,-103.15800000000002,1.2895107282988338
32.393,-103.01499999999999,1.3293932823284893
32.4,-102.87299999999999,1.8344041860094182
32.407,-102.73000000000002,2.386988924095639
32.414,-102.58699999999999,2.451792478423274
32.421,-102.44400000000002,2.3025461050567615
32.427,-102.30099999999999,2.251622406827553
32.434,-102.15800000000002,2.4922422560796167
32.44,-102.01499999999999,2.2424435695424583
32.446,-101.87299999999999,2.4802300434123246
32.452,-101.73000000000002,3.148881534431536
32.458,-101.58699999999999,2.8733672117283495
32.464,-101.44400000000002,2.3594684808563415
32.47,-101.30099999999999,2.68196630481375
32.475,-101.15800000000002,3.795695457998346
32.481,-101.01499999999999,3.3579447693341256
32.486,-100.87200000000001,3.676748500852808
32.491,-100.72899999999998,3.9437355393341513
32.496,-100.58600000000001,3.680112967613132
32.501,-100.44299999999998,2.678506140932602
32.506,-100.30000000000001,2.2162605433050087
32.511,-100.15699999999998,3.2406744852942726
32.515,-100.01299999999998,3.6200675619764584
32.519,-99.87,3.6681952540407146
32.524,-99.72699999999998,3.731432501572995
32.528,-99.584,3.716078131027934
32.532,-99.44099999999997,3.034589592606511
32.536,-99.298,2.0274612592941312
32.54,-99.15499999999997,1.5461478426789406
32.543,-99.012,1.360185623241253
32.547,-98.868,1.1686700562673766
32.55,-98.72500000000002,1.15415130334146
32.553,-98.582,1.1655451762795235
32.556,-98.43900000000002,1.160240526403123
32.559,-98.29599999999999,1.6612159353940055
32.562,-98.15300000000002,2.095138330131291
32.565,-98.00900000000001,2.107337212830972
32.568,-97.86599999999999,2.3266238394549332
32.57,-97.72300000000001,3.047949936786926
32.573,-97.57999999999998,3.7652767505039786
32.575,-97.43599999999998,4.364174183795823
32.577,-97.293,4.707475541409703
32.579,-97.14999999999998,5.214714569578955
32.581,-97.007,4.893089013717154
32.582,-96.863,4.316288712312684
32.584,-96.72000000000003,3.667854171296333
32.585,-96.577,2.921962677602425
32.587,-96.43400000000003,2.0598963918697657
32.588,-96.29000000000002,1.7116005205159164
32.589,-96.14699999999999,1.52239551637094
32.59,-96.00400000000002,1.3669940597709866
32.591,-95.86099999999999,1.0421597435708032
32.592,-95.71699999999998,1.028904440288191
32.592,-95.57400000000001,1.0683980759804113
32.593,-95.43099999999998,0.9983768799490684
32.593,-95.28699999999998,0.9212062636695836
32.593,-95.144,0.772439923641062
32.593,-95.00099999999998,0.5848432629082603
32.593,-94.858,0.4905889951029769
32.593,-94.714,0.5112282531448678
32.593,-94.57100000000003,0.4894510495334804
32.592,-94.428,0.38547278830217646
32.592,-94.28399999999999,0.40680399465389794
32.591,-94.14100000000002,0.9785796272553979
32.59,-93.99799999999999,1.2593959693864885
32.589,-93.85500000000002,1.299429299186792
32.588,-93.71100000000001,1.2949611133426595
32.587,-93.56799999999998,1.2754268321999505
32.585,-93.42500000000001,1.0695066383615575
32.584,-93.28199999999998,0.5640327480775204
32.582,-93.13799999999998,0.41283518875548364
32.581,-92.995,0.4225385491972046
32.579,-92.85199999999998,0.41220159985253507
32.577,-92.709,0.40763387065018913
32.575,-92.565,0.44112592912565424
32.573,-92.42200000000003,0.7998362878707113
32.57,-92.279,0.8798965956428714
32.568,-92.13600000000002,0.9736036823052089
32.565,-91.99200000000002,1.0192351724604214
32.562,-91.84899999999999,1.0388368433078126
32.559,-91.70600000000002,0.9743490398674258
32.556,-91.56299999999999,0.6090629664676951
32.553,-91.42000000000002,0.5373615855474893
32.55,-91.27699999999999,0.5185768840153137
32.547,-91.13299999999998,0.6007046423882442
32.543,-90.99000000000001,0.6408949671627034
32.54,-90.84699999999998,0.6347910260034335
32.536,-90.70400000000001,0.6127972919034468
32.532,-90.56099999999998,0.7761782428829651
32.528,-90.418,1.1651656321306967
32.524,-90.27499999999998,1.3833880676500312
32.519,-90.13099999999997,1.3819561903676516
32.515,-89.988,1.3442575937002073
32.511,-89.84500000000003,1.1885679135547906
32.506,-89.702,0.8128243312456312
32.501,-89.55900000000003,0.5570823245258504
32.496,-89.416,0.5128146009746434
32.491,-89.27300000000002,0.46692307106750214
32.486,-89.13,0.5701110706316923
32.481,-88.98700000000002,0.8331002478638905
32.475,-88.844,0.9674284435074596
32.47,-88.70100000000002,0.963829683559049
32.464,-88.55799999999999,0.9299431685617527
32.458,-88.41500000000002,0.8758010515462493
32.452,-88.27199999999999,0.6553680845039598
32.446,-88.12900000000002,0.4314570039309556
32.44,-87.98599999999999,0.36605830217122237
32.434,-87.84300000000002,0.3494553039499266
32.427,-87.70100000000002,0.33886735930358497
32.421,-87.55799999999999,0.37743145275230316
32.414,-87.41500000000002,0.40676323424517813
32.407,-87.27199999999999,0.3919180043877069
32.4,-87.12900000000002,0.381591797226199
32.393,-86.98599999999999,0.38120928619521083
32.386,-86.844,0.40853796467591136
32.379,-86.70100000000002,0.525415537741975
32.371,-86.55799999999999,0.5152089352751983
32.364,-86.41500000000002,0.5435850988910689
32.356,-86.27300000000002,0.5493055362884199
32.348,-86.13,0.5581083456001673
32.34,-85.98700000000002,0.6040012629778004
32.332,-85.84500000000003,0.4476680354045506
32.324,-85.702,0.4179823402048124
32.316,-85.56,0.4292423481747631
32.307,-85.41699999999997,0.49240457307360974
32.299,-85.274,0.5370555185422203
32.29,-85.132,0.5539283135927449
32.281,-84.98899999999998,0.5409386121779779
32.272,-84.84699999999998,0.5410864154511587
32.263,-84.70400000000001,0.5111441665315106
32.254,-84.56200000000001,0.3802719814017348
32.244,-84.42000000000002,0.2818264621150856
32.235,-84.27699999999999,0.24298579188646047
32.225,-84.13499999999999,0.33902637859889684
32.215,-83.99200000000002,0.49084667416834904
32.206,-83.85000000000002,0.5381368878171989
32.196,-83.70800000000003,0.6105996305644075
32.186,-83.56599999999997,0.6132251817551754
32.175,-83.423,0.5283989386400175
32.165,-83.281,0.43792422993982943
32.154,-83.13900000000001,0.40610379303306965
32.144,-82.99700000000001,0.3917203499338517
32.133,-82.85500000000002,0.4004868200214258
32.122,-82.71199999999999,0.4163751049947854
32.111,-82.57,0.3939459596668555
32.1,-82.428,0.369785568714924
32.089,-82.286,0.3678859877545486
32.077,-82.144,0.33328287465513196
32.066,-82.00200000000001,0.36180528091381037
32.054,-81.86000000000001,0.5289008205249475
32.043,-81.71800000000002,0.6152143540582398
32.031,-81.57600000000002,0.8516057334844881
32.019,-81.435,0.9926391255780762
32.006,-81.293,1.1274071171497657
31.994,-81.15100000000001,1.1891579564544708
31.982,-81.00900000000001,1.5380066881780208
31.969,-80.86700000000002,2.2633829866087103
31.957,-80.726,2.3998806446434346
31.944,-80.584,2.4038869839954433
31.931,-80.44200000000001,2.4032067726711417
31.918,-80.30099999999999,1.2359467160952347
31.905,-80.15899999999999,0.0
31.892,-80.01799999999997,0.0
31.878,-79.87599999999998,0.0
31.865,-79.73500000000001,0.0
31.851,-79.59300000000002,0.0
31.837,-79.452,0.0
31.823,-79.31,0.0
31.809,-79.16899999999998,0.0
31.795,-79.02800000000002,0.0
31.781,-78.88600000000002,0.0
31.766,-78.745,0.0
31.752,-78.60399999999998,0.0
31.737,-78.46300000000002,0.0
31.722,-78.322,0.0
31.708,-78.18,0.0
31.693,-78.03899999999999,0.0
31.677,-77.89800000000002,0.0
31.662,-77.757,0.0
31.647,-77.61599999999999,0.0
31.631,-77.47500000000002,0.0
31.616,-77.33499999999998,0.0
31.6,-77.19400000000002,0.0
31.584,-77.053,0.0
31.568,-76.91199999999998,0.0
31.552,-76.77100000000002,0.0
31.535,-76.63099999999997,0.0
31.519,-76.49000000000001,0.0
31.502,-76.35000000000002,0.0
31.486,-76.209,0.0
31.469,-76.06799999999998,0.0
31.452,-75.928,0.0
31.435,-75.78699999999998,0.0
31.418,-75.64699999999999,0.0
31.401,-75.507,0.0
31.383,-75.36599999999999,0.0
31.366,-75.226,0.0
31.348,-75.08600000000001,0.0
31.33,-74.94600000000003,0.0
31.312,-74.80599999999998,0.0
31.294,-74.66500000000002,0.0
31.276,-74.52499999999998,0.0
31.258,-74.38499999999999,0.0
31.239,-74.245,0.0
31.221,-74.10500000000002,0.0
31.202,-73.96600000000001,0.0
31.184,-73.82600000000002,0.0
31.165,-73.68599999999998,0.0
31.146,-73.54599999999999,0.0
31.126,-73.40699999999998,0.0
31.107,-73.267,0.0
31.088,-73.12700000000001,0.0
31.068,-72.988,0.0
31.049,-72.84800000000001,0.0
31.029,-72.709,0.0
31.009,-72.56900000000002,0.0
30.989,-72.43,0.0
30.969,-72.291,0.0
30.949,-72.15100000000001,0.0
30.928,-72.012,0.0
30.908,-71.87299999999999,0.0
30.887,-71.73399999999998,0.0
30.866,-71.59500000000003,0.0
30.845,-71.45600000000002,0.0
30.824,-71.31700000000001,0.0
30.803,-71.178,0.0
30.782,-71.03899999999999,0.0
30.761,-70.89999999999998,0.0
30.739,-70.76100000000002,0.0
30.718,-70.62299999999999,0.0
30.696,-70.48399999999998,0.0
30.674,-70.34500000000003,0.0
30.652,-70.207,0.0
30.63,-70.06799999999998,0.0
30.608,-69.93,0.0
30.585,-69.791,0.0
30.563,-69.65300000000002,0.0
30.54,-69.51499999999999,0.0
30.518,-69.37599999999998,0.0
30.495,-69.238,0.0
30.472,-69.10000000000002,0.0
30.449,-68.96199999999999,0.0
30.425,-68.82400000000001,0.0
30.402,-68.68599999999998,0.0
30.379,-68.548,0.0
30.355,-68.41000000000003,0.0
30.331,-68.27199999999999,0.0
30.308,-68.13499999999999,0.0
30.284,-67.99700000000001,0.0
30.26,-67.85899999999998,0.0
30.235,-67.72199999999998,0.0
30.211,-67.584,0.0
30.187,-67.447,0.0
30.162,-67.30900000000003,0.0
30.138,-67.17200000000003,0.0
30.113,-67.03500000000003,0.0
30.088,-66.89699999999999,0.0
30.063,-66.75999999999999,0.0
30.038,-66.62299999999999,0.0
30.012,-66.48599999999999,0.0
29.987,-66.34899999999999,0.0
29.961,-66.21199999999999,0.0
29.316,-127.632,0.0
29.345,-127.49700000000001,0.0
29.374,-127.362,0.0
29.402,-127.226,0.0
29.431,-127.09100000000001,0.0
29.459,-126.95500000000001,0.0
29.488,-126.81899999999999,0.0
29.516,-126.684,0.0
29.544,-126.548,0.0
29.572,-126.412,0.0
29.6,-126.27600000000001,0.0
29.627,-126.13999999999999,0.0
29.655,-126.00399999999999,0.0
29.682,-125.868,0.0
29.71,-125.732,0.0
29.737,-125.596,0.0
29.764,-125.46000000000001,0.0
29.791,-125.32300000000001,0.0
29.818,-125.18700000000001,0.0
29.845,-125.05000000000001,0.0
29.871,-124.91399999999999,0.0
29.898,-124.77699999999999,0.0
29.924,-124.63999999999999,0.0
29.95,-124.50399999999999,0.0
29.976,-124.36699999999999,0.0
30.002,-124.22999999999999,0.0
30.028,-124.09299999999999,0.0
30.054,-123.95599999999999,0.0
30.08,-123.81899999999999,0.0
30.105,-123.68199999999999,0.0
30.131,-123.54499999999999,0.0
30.156,-123.40799999999999,0.0
30.181,-123.27099999999999,0.0
30.206,-123.13300000000001,0.0
30.231,-122.99600000000001,0.0
30.256,-122.858,0.0
30.281,-122.721,0.0
30.305,-122.583,0.0
30.33,-122.446,0.0
30.354,-122.30799999999999,0.0
30.378,-122.16999999999999,0.0
30.402,-122.03299999999999,0.0
30.426,-121.89500000000001,0.0
30.45,-121.757,0.0
30.474,-121.619,0.0
30.497,-121.481,0.0
30.521,-121.34299999999999,0.0
30.544,-121.20500000000001,0.0
30.567,-121.06700000000001,0.0
30.591,-120.928,0.0
30.613,-120.78999999999999,0.0
30.636,-120.65199999999999,0.0
30.659,-120.513,0.0
30.682,-120.375,0.0
30.704,-120.237,0.0
30.727,-120.09800000000001,0.0
30.749,-119.959,0.0
30.771,-119.821,0.0
30.793,-119.68199999999999,0.0
30.815,-119.543,0.0
30.837,-119.404,0.0
30.858,-119.26599999999999,0.0
30.88,-119.12700000000001,0.0
30.901,-118.988,0.0
30.922,-118.84899999999999,0.0
30.943,-118.71000000000001,0.0
30.965,-118.57,0.0
30.985,-118.43100000000001,0.0
31.006,-118.292,0.0
31.027,-118.15299999999999,0.0
31.047,-118.01400000000001,0.0
31.068,-117.874,0.0
31.088,-117.73500000000001,0.0
31.108,-117.595,0.0
31.128,-117.45599999999999,0.0
31.148,-117.316,0.0
31.168,-117.17699999999999,0.0
31.188,-117.037,0.0
31.207,-116.89699999999999,0.0
31.226,-116.75800000000001,0.0
31.246,-116.618,0.0
31.265,-116.47800000000001,0.0
31.284,-116.338,0.0
31.303,-116.19800000000001,0.0
31.322,-116.05799999999999,0.0
31.34,-115.918,0.0
31.359,-115.77799999999999,0.0
31.377,-115.638,0.0
31.396,-115.49799999999999,0.0
31.414,-115.358,0.0
31.432,-115.21700000000001,0.0
31.45,-115.077,0.0
31.468,-114.93700000000001,0.0
31.485,-114.79599999999999,0.0
31.503,-114.656,0.0
31.52,-114.51499999999999,0.0
31.537,-114.375,0.0
31.555,-114.23400000000001,0.0
31.572,-114.094,0.0
31.589,-113.953,0.0
31.605,-113.81200000000001,0.0
31.622,-113.672,0.0
31.639,-113.531,0.30770424395042406
31.655,-113.38999999999999,0.3593260331552095
31.671,-113.249,0.39476351056573045
31.687,-113.10900000000001,0.39755401274214897
31.704,-112.96799999999999,0.4350654322425829
31.719,-112.827,0.45599895101685645
31.735,-112.686,0.45629913184977033
31.751,-112.54499999999999,0.48884412045800585
31.766,-112.404,0.5550839145767367
31.782,-112.262,0.924343696604086
31.797,-112.12100000000001,0.9504191847989043
31.812,-111.97999999999999,0.9363913139437869
31.827,-111.839,0.9176244237132756
31.842,-111.69800000000001,0.9125428247971062
31.857,-111.55600000000001,0.8934728634716903
31.872,-111.41499999999999,1.0115253457380293
31.886,-111.274,1.718128023260298
31.901,-111.132,3.105306236564197
31.915,-110.99100000000001,3.94869373128918
31.929,-110.84899999999999,4.158377132227827
31.943,-110.708,3.8960906906272066
31.957,-110.566,2.9641045811462425
31.971,-110.42500000000001,1.952723661646754
31.985,-110.28299999999999,1.294122271471836
31.998,-110.142,1.1930029162054898
32.012,-110.0,1.1124861666128092
32.025,-109.858,0.9491752374677221
32.038,-109.71600000000001,0.8980208798152965
32.051,-109.57499999999999,0.8613854877788292
32.064,-109.43299999999999,0.5707630268547548
32.077,-109.291,0.4958600668274554
32.089,-109.149,0.6924990043381781
32.102,-109.007,0.7684872190081693
32.114,-108.86500000000001,0.7603791364023723
32.127,-108.72300000000001,0.6833765216460849
32.139,-108.58099999999999,0.5617363837530164
32.151,-108.439,0.25492513769462744
32.163,-108.297,0.1367790021334867
32.174,-108.155,0.6647419899490999
32.186,-108.013,1.0631446130314672
32.198,-107.87100000000001,1.1415325656923136
32.209,-107.72900000000001,1.2051361944094245
32.22,-107.58699999999999,1.0990634009817797
32.231,-107.445,1.0127984912608294
32.242,-107.30199999999999,0.5724317439734073
32.253,-107.16,0.6694622817543548
32.264,-107.018,1.047091604600943
32.275,-106.875,1.4985160428399078
32.285,-106.733,1.8001902000899228
32.296,-106.59100000000001,2.0213624462647855
32.306,-106.44800000000001,2.087663241133106
32.316,-106.30600000000001,1.5990284928371807
32.326,-106.16300000000001,1.2583264731773158
32.336,-106.02099999999999,0.7355167923414134
32.346,-105.87799999999999,0.4108818336085611
32.355,-105.73599999999999,0.10182111601912866
32.365,-105.59299999999999,0.013069798826528567
32.374,-105.451,0.00869618153088498
32.383,-105.30799999999999,0.05831068109186895
32.392,-105.166,0.07600467577786084
32.401,-105.023,0.07596527886040044
32.41,-104.88,0.07450430720059185
32.419,-104.738,0.3766556363821343
32.428,-104.595,1.7831067028532968
32.436,-104.452,2.187050241567579
32.444,-104.309,2.200381287313051
32.453,-104.167,2.1406216281389248
32.461,-104.024,2.047916296515651
32.469,-103.88099999999997,1.676207266808716
32.476,-103.738,0.6226973229617055
32.484,-103.59500000000003,0.6247819670940277
32.492,-103.45299999999997,1.2713592583609759
32.499,-103.31,1.4927090767568048
32.507,-103.16699999999997,1.5204693731786552
32.514,-103.024,1.9515140456871547
32.521,-102.88099999999997,2.838190534486891
32.528,-102.738,2.7982338521392127
32.535,-102.59500000000003,2.7776790612724414
32.541,-102.452,2.930834013237153
32.548,-102.30900000000003,3.3926894809160064
32.554,-102.166,2.3908901971766565
32.561,-102.02300000000002,2.2400876831267693
32.567,-101.88,2.3850619022029895
32.573,-101.73700000000002,2.934463196138325
32.579,-101.594,2.905209997333395
32.585,-101.45100000000002,2.2967507838951757
32.59,-101.30700000000002,3.157872733101449
32.596,-101.16399999999999,4.32499378548139
32.601,-101.02100000000002,4.021949000385045
32.607,-100.87799999999999,3.6819998217752197
32.612,-100.73500000000001,4.287036271154531
32.617,-100.59199999999998,4.158758394222512
32.622,-100.44799999999998,3.249932822552188
32.626,-100.305,2.4359110815914
32.631,-100.16199999999998,2.9965172071571913
32.636,-100.019,3.5293545703414586
32.64,-99.87599999999998,3.9565236782071724
32.644,-99.73200000000003,4.108031496647916
32.649,-99.589,4.0153178386219555
32.653,-99.44600000000003,2.8932575091444885
32.656,-99.30200000000002,1.682410099264079
32.66,-99.15899999999999,1.3760933604727343
32.664,-99.01600000000002,1.4267349870059889
32.667,-98.87299999999999,1.2140190882025907
32.671,-98.72899999999998,1.1747367295120374
32.674,-98.58600000000001,1.2075501519893226
32.677,-98.44299999999998,1.276769939741166
32.68,-98.29899999999998,1.4171852286020832
32.683,-98.156,1.757468712530159
32.686,-98.01299999999998,2.1045854767936025
32.688,-97.86900000000003,2.6372729349940176
32.691,-97.726,3.710440237931208
32.693,-97.582,4.311746812400817
32.695,-97.43900000000002,4.991010493038606
32.698,-97.29599999999999,5.677753771175855
32.7,-97.15199999999999,5.978662160650512
32.701,-97.00900000000001,5.640028927173936
32.703,-96.86500000000001,4.912621395900646
32.705,-96.72199999999998,4.491044681979122
32.706,-96.57900000000001,3.2871118331683444
32.707,-96.435,2.167627564380627
32.709,-96.29199999999997,1.7224825398491805
32.71,-96.14800000000002,1.503721188691941
32.711,-96.005,1.4193725992774844
32.712,-95.86099999999999,1.297155008202689
32.712,-95.71800000000002,1.055988200456126
32.713,-95.57499999999999,0.9762858880946246
32.713,-95.43099999999998,0.9313681759376784
32.714,-95.28800000000001,0.8250616238758388
32.714,-95.144,0.6409510362440216
32.714,-95.00099999999998,0.5025838909229013
32.714,-94.85700000000003,0.513149657836501
32.714,-94.714,0.5348698614401487
32.713,-94.57100000000003,0.45648642439556236
32.713,-94.42700000000002,0.3312339989753587
32.712,-94.28399999999999,0.35545367044063875
32.712,-94.13999999999999,0.6376023227014449
32.711,-93.99700000000001,1.1179295708768966
32.71,-93.85300000000001,1.2258631206100248
32.709,-93.70999999999998,1.2605998603394712
32.708,-93.56700000000001,1.2273046422279728
32.706,-93.423,0.9109945738962348
32.705,-93.27999999999997,0.4973708961349597
32.703,-93.13600000000002,0.40357715621696005
32.701,-92.993,0.42636698315550087
32.7,-92.85000000000002,0.42971050696218954
32.698,-92.70600000000002,0.4449030047562062
32.695,-92.56299999999999,0.40179188364908147
32.693,-92.41899999999998,0.6373247204448395
32.691,-92.27600000000001,0.8941392843279315
32.688,-92.13299999999998,0.9584857040348945
32.686,-91.98899999999998,1.032131094862033
32.683,-91.846,1.0122915869104823
32.68,-91.70299999999997,0.8827384745109557
32.677,-91.55900000000003,0.5716300989097102
32.674,-91.416,0.5254416187486358
32.671,-91.27300000000002,0.5173546873590588
32.667,-91.12900000000002,0.5439712028556004
32.664,-90.98599999999999,0.5877422613204214
32.66,-90.84300000000002,0.5666758623742294
32.656,-90.69900000000001,0.5746429566331016
32.653,-90.55599999999998,0.6599792751545085
32.649,-90.41300000000001,0.845759276532
32.644,-90.26999999999998,1.1078550574089239
32.64,-90.12599999999998,1.2641637418621094
32.636,-89.983,1.1871611605354124
32.631,-89.83999999999997,0.9018817010457104
32.627,-89.697,0.6029457446497599
32.622,-89.553,0.5089711867839893
32.617,-89.41000000000003,0.5284147603016753
32.612,-89.267,0.43889252951938235
