begin_time_str,begin_time_seconds,end_time_str,end_time_seconds,kind,speed,speed_type,source,begin_lat,begin_lon,end_lat,end_lon,reasons
2003-01-22 05:45:00 UTC,1043214300,2003-01-22 06:15:00 UTC,1043216100,Thunderstorm Wind,65,E,,32.65,-85.36667,32.65,-85.36667,no_lightning
2003-02-06 14:10:00 UTC,1044540600,2003-02-06 14:10:00 UTC,1044540600,Thunderstorm Wind,75,gust,estimated,30,-91.81667,30,-91.81667,no_lightning
2003-02-21 03:47:00 UTC,1045799220,2003-02-21 03:50:00 UTC,1045799400,Thunderstorm Wind,90,gust,estimated,30.36667,-86.66667,30.36667,-86.66667,mucape<1;no_lightning
2003-02-22 11:32:00 UTC,1045913520,2003-02-22 11:32:00 UTC,1045913520,Thunderstorm Wind,70,gust,estimated,35.7,-79.83333,35.7,-79.83333,no_lightning
2003-02-22 17:15:00 UTC,1045934100,2003-02-22 17:15:00 UTC,1045934100,Thunderstorm Wind,80,gust,estimated,37.73333,-82.76667,37.73333,-82.76667,no_lightning
2003-03-12 22:30:00 UTC,1047508200,2003-03-12 22:30:00 UTC,1047508200,Thunderstorm Wind,80,gust,estimated,38.46667,-93.2,38.46667,-93.2,no_lightning
2003-03-12 23:50:00 UTC,1047513000,2003-03-12 23:50:00 UTC,1047513000,Thunderstorm Wind,65,gust,estimated,37.21667,-93.3,37.21667,-93.3,no_lightning
2003-03-13 00:00:00 UTC,1047513600,2003-03-13 00:00:00 UTC,1047513600,Thunderstorm Wind,80,gust,estimated,37.56667,-93,37.56667,-93,mucape_or_lightning_unavailable
2003-03-13 00:05:00 UTC,1047513900,2003-03-13 00:05:00 UTC,1047513900,Thunderstorm Wind,65,gust,estimated,36.93333,-93.06667,36.93333,-93.06667,mucape_or_lightning_unavailable
2003-03-13 00:10:00 UTC,1047514200,2003-03-13 00:10:00 UTC,1047514200,Thunderstorm Wind,65,gust,estimated,37.5,-93,37.5,-93,mucape_or_lightning_unavailable
2003-03-19 05:35:00 UTC,1048052100,2003-03-19 05:35:00 UTC,1048052100,Thunderstorm Wind,75,gust,estimated,37.65,-93.06667,37.65,-93.06667,no_lightning
2003-03-19 18:40:00 UTC,1048099200,2003-03-19 18:40:00 UTC,1048099200,Thunderstorm Wind,80,gust,estimated,28.9,-81.23333,28.9,-81.23333,no_lightning
2003-03-25 18:30:00 UTC,1048617000,2003-03-25 18:40:00 UTC,1048617600,Thunderstorm Wind,75,gust,estimated,29.78333,-98.8,29.78333,-98.8,no_lightning
2003-03-25 20:50:00 UTC,1048625400,2003-03-25 21:00:00 UTC,1048626000,Thunderstorm Wind,75,gust,estimated,28.68333,-99.98333,28.68333,-99.73333,no_lightning
2003-03-25 20:50:00 UTC,1048625400,2003-03-25 21:15:00 UTC,1048626900,Thunderstorm Wind,75,gust,estimated,28.61667,-99.96667,28.56667,-99.56667,no_lightning
2003-03-26 01:15:00 UTC,1048641300,2003-03-26 01:15:00 UTC,1048641300,Thunderstorm Wind,66,gust,measured,28.4,-97.75,28.4,-97.75,no_lightning
2003-04-05 00:05:00 UTC,1049501100,2003-04-05 00:05:00 UTC,1049501100,Thunderstorm Wind,80,gust,estimated,38,-84.73333,38,-84.73333,mucape_or_lightning_unavailable
2003-04-05 03:10:00 UTC,1049512200,2003-04-05 03:10:00 UTC,1049512200,Thunderstorm Wind,70,gust,estimated,36.86667,-84.93333,36.86667,-84.93333,mucape_or_lightning_unavailable
2003-04-05 16:28:00 UTC,1049560080,2003-04-05 16:28:00 UTC,1049560080,Thunderstorm Wind,71.3,gust,measured,33.11667,-99.75,33.11667,-99.75,mucape_or_lightning_unavailable
2003-04-05 17:14:00 UTC,1049562840,2003-04-05 17:14:00 UTC,1049562840,Thunderstorm Wind,70,gust,estimated,33.01667,-99.08333,33.01667,-99.08333,mucape_or_lightning_unavailable
2003-04-05 18:18:00 UTC,1049566680,2003-04-05 18:18:00 UTC,1049566680,Thunderstorm Wind,69,sustained,measured,33.63333,-97.15,33.63333,-97.15,mucape_or_lightning_unavailable
2003-04-05 19:40:00 UTC,1049571600,2003-04-05 19:40:00 UTC,1049571600,Thunderstorm Wind,69,sustained,estimated,33.13333,-95.6,33.13333,-95.6,mucape_or_lightning_unavailable
2003-04-06 11:45:00 UTC,1049629500,2003-04-06 11:45:00 UTC,1049629500,Thunderstorm Wind,65,sustained,estimated,31.83333,-89.3,31.83333,-89.3,no_lightning
2003-04-06 11:45:00 UTC,1049629500,2003-04-06 11:45:00 UTC,1049629500,Thunderstorm Wind,65,sustained,estimated,32.48333,-90.76667,32.48333,-90.76667,no_lightning
2003-04-06 12:00:00 UTC,1049630400,2003-04-06 12:00:00 UTC,1049630400,Thunderstorm Wind,65,sustained,estimated,31.71667,-89.13333,31.71667,-89.13333,no_lightning
2003-04-06 12:35:00 UTC,1049632500,2003-04-06 12:35:00 UTC,1049632500,Thunderstorm Wind,69,sustained,estimated,32.41667,-89.95,32.41667,-89.95,no_lightning
2003-04-15 18:00:00 UTC,1050429600,2003-04-15 18:00:00 UTC,1050429600,Thunderstorm Wind,65,gust,estimated,33.66667,-101.25,33.66667,-101.25,no_lightning
2003-04-15 18:09:00 UTC,1050430140,2003-04-15 18:09:00 UTC,1050430140,Thunderstorm Wind,71,gust,estimated,33.48333,-100.85,33.48333,-100.85,no_lightning
2003-04-15 18:10:00 UTC,1050430200,2003-04-15 18:10:00 UTC,1050430200,Thunderstorm Wind,69,gust,measured,33.9,-100.85,33.9,-100.85,no_lightning
2003-04-15 18:30:00 UTC,1050431400,2003-04-15 18:30:00 UTC,1050431400,Thunderstorm Wind,65,gust,estimated,34.06667,-100.3,34.06667,-100.3,no_lightning
2003-04-15 18:45:00 UTC,1050432300,2003-04-15 18:45:00 UTC,1050432300,Thunderstorm Wind,78,gust,measured,35.66667,-99.6,35.66667,-99.6,no_lightning
2003-04-15 18:56:00 UTC,1050432960,2003-04-15 18:56:00 UTC,1050432960,Thunderstorm Wind,69,gust,estimated,35.46667,-99.85,35.46667,-99.85,no_lightning
2003-04-15 19:17:00 UTC,1050434220,2003-04-15 19:17:00 UTC,1050434220,Thunderstorm Wind,65,gust,estimated,36,-97.2,36,-97.2,no_lightning
2003-04-15 22:13:00 UTC,1050444780,2003-04-15 22:13:00 UTC,1050444780,Thunderstorm Wind,65,gust,estimated,35.56667,-97.48333,35.56667,-97.48333,no_lightning
2003-04-15 23:38:00 UTC,1050449880,2003-04-15 23:38:00 UTC,1050449880,Thunderstorm Wind,65,gust,estimated,36.18333,-96.48333,36.18333,-96.48333,no_lightning
2003-04-16 00:20:00 UTC,1050452400,2003-04-16 00:20:00 UTC,1050452400,Thunderstorm Wind,70,gust,estimated,37.3,-95.8,37.3,-95.8,no_lightning
2003-04-16 00:45:00 UTC,1050453900,2003-04-16 00:45:00 UTC,1050453900,Thunderstorm Wind,65,gust,estimated,37.68333,-95.46667,37.68333,-95.46667,no_lightning
2003-04-16 01:15:00 UTC,1050455700,2003-04-16 01:15:00 UTC,1050455700,Thunderstorm Wind,70,gust,estimated,37.6,-95.01667,37.6,-95.01667,no_lightning
2003-04-16 01:25:00 UTC,1050456300,2003-04-16 01:25:00 UTC,1050456300,Thunderstorm Wind,65,gust,estimated,37.66667,-94.83333,37.66667,-94.83333,no_lightning
2003-04-16 01:39:00 UTC,1050457140,2003-04-16 01:39:00 UTC,1050457140,Thunderstorm Wind,70,gust,estimated,37.83333,-94.7,37.83333,-94.7,no_lightning
2003-04-19 00:04:00 UTC,1050710640,2003-04-19 00:07:00 UTC,1050710820,Thunderstorm Wind,78,gust,estimated,35.03333,-99.45,35.06667,-99.41667,no_lightning
2003-04-19 15:45:00 UTC,1050767100,2003-04-19 15:45:00 UTC,1050767100,Thunderstorm Wind,78,gust,estimated,36.9,-98.1,36.9,-98.1,no_lightning
2003-04-20 14:30:00 UTC,1050849000,2003-04-20 14:45:00 UTC,1050849900,Thunderstorm Wind,65,gust,estimated,35.08333,-89.81667,35.08333,-89.81667,no_lightning
2003-04-20 15:40:00 UTC,1050853200,2003-04-20 15:50:00 UTC,1050853800,Thunderstorm Wind,65,gust,estimated,35.16667,-89.13333,35.16667,-89.13333,no_lightning
2003-04-20 16:30:00 UTC,1050856200,2003-04-20 16:35:00 UTC,1050856500,Thunderstorm Wind,65,gust,estimated,36.21667,-88.61667,36.21667,-88.61667,no_lightning
2003-04-20 16:35:00 UTC,1050856500,2003-04-20 16:40:00 UTC,1050856800,Thunderstorm Wind,65,gust,estimated,35.2,-88.7,35.2,-88.7,no_lightning
2003-04-20 16:45:00 UTC,1050857100,2003-04-20 16:50:00 UTC,1050857400,Thunderstorm Wind,70,gust,estimated,35.23333,-88.25,35.23333,-88.25,no_lightning
2003-04-20 19:30:00 UTC,1050867000,2003-04-20 19:30:00 UTC,1050867000,Thunderstorm Wind,65,gust,estimated,38.15,-85.78333,38.15,-85.78333,no_lightning
2003-04-23 20:20:00 UTC,1051129200,2003-04-23 20:20:00 UTC,1051129200,Thunderstorm Wind,96,sustained,estimated,32.5,-97.2,32.43333,-97.11667,no_lightning
2003-04-23 20:50:00 UTC,1051131000,2003-04-23 20:50:00 UTC,1051131000,Thunderstorm Wind,69,gust,estimated,34.86667,-97.15,34.86667,-97.15,no_lightning
2003-04-24 15:45:00 UTC,1051199100,2003-04-24 15:50:00 UTC,1051199400,Thunderstorm Wind,65,gust,estimated,43.7,-116.63333,43.7,-116.63333,mucape<1;no_lightning
2003-04-24 18:10:00 UTC,1051207800,2003-04-24 18:10:00 UTC,1051207800,Thunderstorm Wind,65,gust,estimated,37.13333,-92.26667,37.13333,-92.26667,no_lightning
2003-04-25 15:23:00 UTC,1051284180,2003-04-25 15:33:00 UTC,1051284780,Thunderstorm Wind,70,gust,estimated,32.48333,-86.36667,32.48333,-86.36667,no_lightning
2003-04-28 16:25:00 UTC,1051547100,2003-04-28 16:40:00 UTC,1051548000,Thunderstorm Wind,70,gust,estimated,42.95,-112.45,42.95,-112.45,no_lightning
2003-04-29 15:45:00 UTC,1051631100,2003-04-29 15:45:00 UTC,1051631100,Thunderstorm Wind,70,gust,estimated,25.76667,-80.2,25.76667,-80.2,no_lightning
2003-05-01 07:15:00 UTC,1051773300,2003-05-01 07:15:00 UTC,1051773300,Thunderstorm Wind,65,gust,estimated,37,-91.96667,37,-91.96667,no_lightning
2003-05-01 07:30:00 UTC,1051774200,2003-05-01 07:30:00 UTC,1051774200,Thunderstorm Wind,65,gust,estimated,36.63333,-91.96667,36.63333,-91.96667,no_lightning
2003-05-01 11:50:00 UTC,1051789800,2003-05-01 11:55:00 UTC,1051790100,Thunderstorm Wind,65,gust,estimated,35.78333,-89.11667,35.78333,-89.11667,no_lightning
2003-05-01 12:35:00 UTC,1051792500,2003-05-01 12:35:00 UTC,1051792500,Thunderstorm Wind,65,gust,estimated,35.91667,-86.9,35.91667,-86.9,no_lightning
2003-05-01 13:15:00 UTC,1051794900,2003-05-01 13:15:00 UTC,1051794900,Thunderstorm Wind,65,gust,estimated,38.08333,-87.26667,38.08333,-87.26667,no_lightning
2003-05-01 14:35:00 UTC,1051799700,2003-05-01 14:35:00 UTC,1051799700,Thunderstorm Wind,65,gust,estimated,36.71667,-85.86667,36.71667,-85.86667,no_lightning
2003-05-01 14:45:00 UTC,1051800300,2003-05-01 14:45:00 UTC,1051800300,Thunderstorm Wind,65,gust,estimated,36.7,-85.35,36.7,-85.35,no_lightning
2003-05-01 15:50:00 UTC,1051804200,2003-05-01 15:50:00 UTC,1051804200,Thunderstorm Wind,75,sustained,estimated,43.01667,-75,43.01667,-75,mucape<1;no_lightning
2003-05-01 16:25:00 UTC,1051806300,2003-05-01 16:25:00 UTC,1051806300,Thunderstorm Wind,70,sustained,estimated,42.93333,-74.18333,42.93333,-74.18333,mucape<1;no_lightning
2003-05-01 16:25:00 UTC,1051806300,2003-05-01 16:25:00 UTC,1051806300,Thunderstorm Wind,75,sustained,estimated,43.01667,-74.38333,43.01667,-74.38333,no_lightning
2003-05-01 16:30:00 UTC,1051806600,2003-05-01 16:30:00 UTC,1051806600,Thunderstorm Wind,70,gust,estimated,39.75,-78.2,39.75,-78.2,no_lightning
2003-05-01 17:26:00 UTC,1051809960,2003-05-01 17:26:00 UTC,1051809960,Thunderstorm Wind,70,gust,estimated,40.2,-77.31667,40.2,-77.31667,no_lightning
2003-05-02 15:05:00 UTC,1051887900,2003-05-02 15:10:00 UTC,1051888200,Thunderstorm Wind,75,gust,estimated,34.93333,-82.23333,34.88333,-82.16667,no_lightning
2003-05-02 15:28:00 UTC,1051889280,2003-05-02 15:28:00 UTC,1051889280,Thunderstorm Wind,65,gust,estimated,34.95,-81.91667,34.88333,-81.96667,no_lightning
2003-05-02 15:30:00 UTC,1051889400,2003-05-02 15:45:00 UTC,1051890300,Thunderstorm Wind,70,gust,estimated,35.61667,-81.98333,35.71667,-81.93333,no_lightning
2003-05-02 15:35:00 UTC,1051889700,2003-05-02 15:35:00 UTC,1051889700,Thunderstorm Wind,65,gust,estimated,35.48333,-81.96667,35.36667,-81.93333,no_lightning
2003-05-02 15:35:00 UTC,1051889700,2003-05-02 15:45:00 UTC,1051890300,Thunderstorm Wind,70,gust,estimated,35.06667,-81.63333,35.11667,-81.5,no_lightning
2003-05-02 16:19:00 UTC,1051892340,2003-05-02 16:30:00 UTC,1051893000,Thunderstorm Wind,65,gust,estimated,35.23,-80.85,35.17,-80.85,no_lightning
2003-05-02 16:54:00 UTC,1051894440,2003-05-02 16:54:00 UTC,1051894440,Thunderstorm Wind,65,gust,estimated,35.66667,-80.5,35.66667,-80.5,no_lightning
2003-05-02 17:50:00 UTC,1051897800,2003-05-02 18:40:00 UTC,1051900800,Thunderstorm Wind,70,gust,estimated,33.41667,-85.61667,33.15,-85.23333,no_lightning
2003-05-02 17:55:00 UTC,1051898100,2003-05-02 17:55:00 UTC,1051898100,Thunderstorm Wind,70,gust,estimated,34.3,-79.86667,34.3,-79.86667,no_lightning
2003-05-02 18:15:00 UTC,1051899300,2003-05-02 18:15:00 UTC,1051899300,Thunderstorm Wind,65,gust,estimated,34.2,-79.76667,34.2,-79.76667,no_lightning
2003-05-02 18:20:00 UTC,1051899600,2003-05-02 18:20:00 UTC,1051899600,Thunderstorm Wind,65,gust,estimated,34.06667,-79.76667,34.06667,-79.76667,no_lightning
2003-05-02 18:30:00 UTC,1051900200,2003-05-02 18:30:00 UTC,1051900200,Thunderstorm Wind,65,gust,estimated,34.41667,-79.36667,34.41667,-79.36667,no_lightning
2003-05-02 18:35:00 UTC,1051900500,2003-05-02 18:35:00 UTC,1051900500,Thunderstorm Wind,70,gust,estimated,34.68333,-79.18333,34.68333,-79.18333,no_lightning
2003-05-02 19:00:00 UTC,1051902000,2003-05-02 19:30:00 UTC,1051903800,Thunderstorm Wind,65,gust,estimated,33.05,-83.55,33.05,-83.55,no_lightning
2003-05-02 19:10:00 UTC,1051902600,2003-05-02 19:10:00 UTC,1051902600,Thunderstorm Wind,70,gust,estimated,34.53333,-78.8,34.53333,-78.8,no_lightning
2003-05-02 19:15:00 UTC,1051902900,2003-05-02 19:15:00 UTC,1051902900,Thunderstorm Wind,70,gust,estimated,34.33333,-78.7,34.33333,-78.7,no_lightning
2003-05-03 17:00:00 UTC,1051981200,2003-05-03 17:10:00 UTC,1051981800,Thunderstorm Wind,70,gust,estimated,42.71667,-100.35,42.71667,-100.35,no_lightning
2003-05-04 11:32:00 UTC,1052047920,2003-05-04 11:32:00 UTC,1052047920,Thunderstorm Wind,70,gust,estimated,36.95,-88.3,36.95,-88.3,no_lightning
2003-05-04 12:40:00 UTC,1052052000,2003-05-04 12:45:00 UTC,1052052300,Thunderstorm Wind,69,gust,estimated,40.66667,-98.58333,40.66667,-98.58333,mucape_or_lightning_unavailable
2003-05-04 14:45:00 UTC,1052059500,2003-05-04 14:45:00 UTC,1052059500,Thunderstorm Wind,65,gust,estimated,34.51667,-96.91667,34.51667,-96.91667,no_lightning
2003-05-04 16:11:00 UTC,1052064660,2003-05-04 16:11:00 UTC,1052064660,Thunderstorm Wind,70,gust,estimated,36.58333,-94.76667,36.58333,-94.76667,no_lightning
2003-05-04 16:45:00 UTC,1052066700,2003-05-04 16:45:00 UTC,1052066700,Thunderstorm Wind,70,gust,estimated,35,-94.61667,35,-94.61667,no_lightning
2003-05-04 16:47:00 UTC,1052066820,2003-05-04 16:47:00 UTC,1052066820,Thunderstorm Wind,70,gust,estimated,36.75,-94.73333,36.75,-94.73333,no_lightning
2003-05-04 18:19:00 UTC,1052072340,2003-05-04 18:19:00 UTC,1052072340,Thunderstorm Wind,65,gust,estimated,36.91667,-93.91667,36.91667,-93.91667,no_lightning
2003-05-04 18:30:00 UTC,1052073000,2003-05-04 18:30:00 UTC,1052073000,Thunderstorm Wind,65,gust,estimated,37.83333,-93.23333,37.83333,-93.23333,no_lightning
2003-05-04 18:36:00 UTC,1052073360,2003-05-04 18:36:00 UTC,1052073360,Thunderstorm Wind,65,gust,estimated,37.2,-93.3,37.2,-93.3,no_lightning
2003-05-04 19:37:00 UTC,1052077020,2003-05-04 19:37:00 UTC,1052077020,Thunderstorm Wind,70,gust,estimated,37.1,-89.95,37.1,-89.95,no_lightning
2003-05-04 20:20:00 UTC,1052079600,2003-05-04 20:25:00 UTC,1052079900,Thunderstorm Wind,65,gust,estimated,36.2,-89.01667,36.2,-89.01667,no_lightning
2003-05-04 21:30:00 UTC,1052083800,2003-05-04 21:30:00 UTC,1052083800,Thunderstorm Wind,77,gust,estimated,36.5,-88.5,36.5,-88.5,no_lightning
2003-05-04 21:31:00 UTC,1052083860,2003-05-04 21:40:00 UTC,1052084400,Thunderstorm Wind,77,gust,estimated,36.51667,-88.48333,36.61667,-88.31667,no_lightning
2003-05-04 23:44:00 UTC,1052091840,2003-05-04 23:44:00 UTC,1052091840,Thunderstorm Wind,65,gust,estimated,36.53333,-87.35,36.53333,-87.35,no_lightning
2003-05-05 00:00:00 UTC,1052092800,2003-05-05 01:02:00 UTC,1052096520,Thunderstorm Wind,90,gust,estimated,35.18333,-86.11667,35.18333,-86.11667,no_lightning
2003-05-05 00:45:00 UTC,1052095500,2003-05-05 00:45:00 UTC,1052095500,Thunderstorm Wind,90,gust,estimated,35.91667,-87.2,35.91667,-87.2,no_lightning
2003-05-05 01:30:00 UTC,1052098200,2003-05-05 01:32:00 UTC,1052098320,Thunderstorm Wind,80,gust,estimated,35.75,-86.93333,35.75,-86.93333,no_lightning
2003-05-05 01:33:00 UTC,1052098380,2003-05-05 01:33:00 UTC,1052098380,Thunderstorm Wind,65,gust,estimated,35.78333,-87.55,35.78333,-87.55,no_lightning
2003-05-05 01:35:00 UTC,1052098500,2003-05-05 01:35:00 UTC,1052098500,Thunderstorm Wind,85,gust,estimated,36.33333,-85.3,36.33333,-85.3,no_lightning
2003-05-05 01:50:00 UTC,1052099400,2003-05-05 02:05:00 UTC,1052100300,Thunderstorm Wind,70,gust,estimated,35.31667,-87.31667,35.31667,-87.31667,no_lightning
2003-05-05 17:43:00 UTC,1052156580,2003-05-05 17:43:00 UTC,1052156580,Thunderstorm Wind,70,gust,estimated,42.81667,-83.76667,42.81667,-83.76667,no_lightning
2003-05-05 18:03:00 UTC,1052157780,2003-05-05 18:03:00 UTC,1052157780,Thunderstorm Wind,65,gust,estimated,42.91667,-83.61667,42.91667,-83.61667,no_lightning
2003-05-05 21:10:00 UTC,1052169000,2003-05-05 21:10:00 UTC,1052169000,Thunderstorm Wind,65,gust,estimated,36.6,-92.43333,36.6,-92.43333,no_lightning
2003-05-06 04:38:00 UTC,1052195880,2003-05-06 04:38:00 UTC,1052195880,Thunderstorm Wind,70,gust,estimated,32.63333,-92.43333,32.63333,-92.43333,no_lightning
2003-05-06 14:12:00 UTC,1052230320,2003-05-06 14:22:00 UTC,1052230920,Thunderstorm Wind,65,gust,estimated,34,-82.5,33.96667,-82.46667,no_lightning
2003-05-06 15:10:00 UTC,1052233800,2003-05-06 15:10:00 UTC,1052233800,Thunderstorm Wind,65,gust,estimated,33.85,-81.66667,33.85,-81.66667,no_lightning
2003-05-06 15:43:00 UTC,1052235780,2003-05-06 15:43:00 UTC,1052235780,Thunderstorm Wind,70,gust,estimated,37.83333,-94.7,37.83333,-94.7,no_lightning
2003-05-06 15:47:00 UTC,1052236020,2003-05-06 15:47:00 UTC,1052236020,Thunderstorm Wind,70,gust,estimated,37.71667,-94.88333,37.71667,-94.88333,no_lightning
2003-05-06 16:22:00 UTC,1052238120,2003-05-06 16:22:00 UTC,1052238120,Thunderstorm Wind,65,gust,estimated,38.43333,-92.83333,38.43333,-92.83333,no_lightning
2003-05-06 16:31:00 UTC,1052238660,2003-05-06 16:31:00 UTC,1052238660,Thunderstorm Wind,65,gust,estimated,37.9,-92.68333,37.9,-92.68333,no_lightning
2003-05-06 16:35:00 UTC,1052238900,2003-05-06 16:35:00 UTC,1052238900,Thunderstorm Wind,65,gust,estimated,37.83333,-92.08333,37.83333,-92.08333,no_lightning
2003-05-06 16:40:00 UTC,1052239200,2003-05-06 16:40:00 UTC,1052239200,Thunderstorm Wind,65,gust,estimated,37.2,-93.3,37.2,-93.3,no_lightning
2003-05-06 16:44:00 UTC,1052239440,2003-05-06 16:44:00 UTC,1052239440,Thunderstorm Wind,65,gust,estimated,37.2,-93.3,37.2,-93.3,no_lightning
2003-05-06 16:50:00 UTC,1052239800,2003-05-06 16:50:00 UTC,1052239800,Thunderstorm Wind,70,gust,estimated,37.81667,-92.23333,37.81667,-92.23333,no_lightning
2003-05-06 17:00:00 UTC,1052240400,2003-05-06 17:00:00 UTC,1052240400,Thunderstorm Wind,65,gust,estimated,38.15,-93.73333,38.15,-93.73333,no_lightning
2003-05-06 17:35:00 UTC,1052242500,2003-05-06 17:35:00 UTC,1052242500,Thunderstorm Wind,65,gust,estimated,33.61667,-79.33333,33.61667,-79.33333,no_lightning
2003-05-06 17:36:00 UTC,1052242560,2003-05-06 17:36:00 UTC,1052242560,Thunderstorm Wind,65,gust,measured,37.26667,-93.35,37.26667,-93.35,no_lightning
2003-05-06 17:37:00 UTC,1052242620,2003-05-06 17:37:00 UTC,1052242620,Thunderstorm Wind,65,gust,estimated,37.41667,-93.55,37.41667,-93.55,no_lightning
2003-05-06 17:44:00 UTC,1052243040,2003-05-06 17:44:00 UTC,1052243040,Thunderstorm Wind,70,gust,estimated,37.2,-93.3,37.2,-93.3,no_lightning
2003-05-06 17:45:00 UTC,1052243100,2003-05-06 17:45:00 UTC,1052243100,Thunderstorm Wind,65,gust,estimated,37.2,-93.3,37.2,-93.3,no_lightning
2003-05-06 17:45:00 UTC,1052243100,2003-05-06 17:45:00 UTC,1052243100,Thunderstorm Wind,65,gust,estimated,37.25,-93.63333,37.25,-93.63333,no_lightning
2003-05-06 17:45:00 UTC,1052243100,2003-05-06 17:45:00 UTC,1052243100,Thunderstorm Wind,65,gust,estimated,37.41667,-93.96667,37.41667,-93.96667,no_lightning
2003-05-06 17:45:00 UTC,1052243100,2003-05-06 17:45:00 UTC,1052243100,Thunderstorm Wind,65,gust,estimated,37.95,-92.26667,37.95,-92.26667,no_lightning
2003-05-06 17:48:00 UTC,1052243280,2003-05-06 17:48:00 UTC,1052243280,Thunderstorm Wind,65,gust,estimated,35.06667,-95.56667,35.06667,-95.56667,no_lightning
2003-05-06 17:50:00 UTC,1052243400,2003-05-06 17:50:00 UTC,1052243400,Thunderstorm Wind,65,gust,estimated,37.38333,-93.55,37.38333,-93.55,no_lightning
2003-05-06 17:50:00 UTC,1052243400,2003-05-06 17:50:00 UTC,1052243400,Thunderstorm Wind,65,gust,estimated,37.48333,-93.55,37.48333,-93.55,no_lightning
2003-05-06 17:52:00 UTC,1052243520,2003-05-06 17:52:00 UTC,1052243520,Thunderstorm Wind,65,gust,estimated,33.65,-79.11667,33.65,-79.11667,no_lightning
2003-05-06 18:00:00 UTC,1052244000,2003-05-06 18:00:00 UTC,1052244000,Thunderstorm Wind,65,gust,estimated,33.68333,-79,33.68333,-79,no_lightning
2003-05-06 18:10:00 UTC,1052244600,2003-05-06 18:10:00 UTC,1052244600,Thunderstorm Wind,65,gust,estimated,37.01667,-93.4,37.01667,-93.4,no_lightning
2003-05-06 18:15:00 UTC,1052244900,2003-05-06 18:15:00 UTC,1052244900,Thunderstorm Wind,65,gust,estimated,37.76667,-91.53333,37.76667,-91.53333,no_lightning
2003-05-06 18:22:00 UTC,1052245320,2003-05-06 18:22:00 UTC,1052245320,Thunderstorm Wind,65,gust,estimated,38.31667,-90.83333,38.31667,-90.83333,no_lightning
2003-05-06 18:23:00 UTC,1052245380,2003-05-06 18:23:00 UTC,1052245380,Thunderstorm Wind,65,gust,estimated,37.2,-93.3,37.2,-93.3,no_lightning
2003-05-06 18:25:00 UTC,1052245500,2003-05-06 18:25:00 UTC,1052245500,Thunderstorm Wind,65,gust,estimated,38.35,-90.83333,38.35,-90.83333,no_lightning
2003-05-06 18:27:00 UTC,1052245620,2003-05-06 18:27:00 UTC,1052245620,Thunderstorm Wind,65,gust,estimated,38.15,-91.4,38.15,-91.4,no_lightning
2003-05-06 18:30:00 UTC,1052245800,2003-05-06 18:30:00 UTC,1052245800,Thunderstorm Wind,65,gust,estimated,37.83333,-92.76667,37.83333,-92.76667,no_lightning
2003-05-06 18:30:00 UTC,1052245800,2003-05-06 18:45:00 UTC,1052246700,Thunderstorm Wind,75,gust,estimated,38.15,-90.56667,38.15,-90.56667,no_lightning
2003-05-06 18:35:00 UTC,1052246100,2003-05-06 18:35:00 UTC,1052246100,Thunderstorm Wind,65,gust,estimated,37.91667,-90.56667,37.91667,-90.56667,no_lightning
2003-05-06 18:35:00 UTC,1052246100,2003-05-06 18:35:00 UTC,1052246100,Thunderstorm Wind,65,gust,estimated,38.01667,-90.5,38.01667,-90.5,no_lightning
2003-05-06 18:40:00 UTC,1052246400,2003-05-06 18:45:00 UTC,1052246700,Thunderstorm Wind,65,gust,estimated,33.68333,-79.23333,33.63333,-79.18333,no_lightning
2003-05-06 18:47:00 UTC,1052246820,2003-05-06 18:55:00 UTC,1052247300,Thunderstorm Wind,87,gust,estimated,38.15,-90.56667,38.15,-90.56667,no_lightning
2003-05-06 19:05:00 UTC,1052247900,2003-05-06 19:05:00 UTC,1052247900,Thunderstorm Wind,65,gust,estimated,37.33333,-92.91667,37.33333,-92.91667,no_lightning
2003-05-06 19:10:00 UTC,1052248200,2003-05-06 19:10:00 UTC,1052248200,Thunderstorm Wind,65,gust,estimated,37.78333,-91.68333,37.78333,-91.68333,no_lightning
2003-05-06 19:15:00 UTC,1052248500,2003-05-06 19:15:00 UTC,1052248500,Thunderstorm Wind,65,gust,estimated,38.15,-90.06667,38.15,-90.06667,no_lightning
2003-05-06 19:15:00 UTC,1052248500,2003-05-06 19:15:00 UTC,1052248500,Thunderstorm Wind,65,gust,estimated,38.16667,-90.05,38.16667,-90.05,no_lightning
2003-05-06 19:15:00 UTC,1052248500,2003-05-06 19:15:00 UTC,1052248500,Thunderstorm Wind,65,gust,estimated,38.2,-90.06667,38.2,-90.06667,no_lightning
2003-05-06 19:25:00 UTC,1052249100,2003-05-06 19:25:00 UTC,1052249100,Thunderstorm Wind,65,gust,estimated,38.15,-90.05,38.15,-90.05,no_lightning
2003-05-06 19:50:00 UTC,1052250600,2003-05-06 19:50:00 UTC,1052250600,Thunderstorm Wind,70,gust,estimated,37.3,-89.88333,37.3,-89.86667,no_lightning
2003-05-06 20:00:00 UTC,1052251200,2003-05-06 20:00:00 UTC,1052251200,Thunderstorm Wind,70,gust,estimated,37.68333,-90,37.68333,-90,no_lightning
2003-05-06 20:35:00 UTC,1052253300,2003-05-06 20:35:00 UTC,1052253300,Thunderstorm Wind,69,sustained,estimated,33.23333,-97.6,33.23333,-97.6,no_lightning
