convective_date,convective_day_index,wban_id,good_row_count
2021-11-30,18961,54779,420
2021-12-01,18962,54779,1417
2021-12-02,18963,54779,1352
2021-12-03,18964,54779,1425
2021-12-04,18965,54779,1435
2021-12-05,18966,54779,1436
2021-12-06,18967,54779,1410
2021-12-07,18968,54779,1440
2021-12-08,18969,54779,1422
2021-12-09,18970,54779,1436
2021-12-10,18971,54779,947
2021-12-11,18972,54779,1048
2021-12-12,18973,54779,1409
2021-12-13,18974,54779,1436
2021-12-14,18975,54779,1440
2021-12-15,18976,54779,1426
2021-12-16,18977,54779,1415
2021-12-17,18978,54779,1427
2021-12-18,18979,54779,1433
2021-12-19,18980,54779,1321
2021-12-20,18981,54779,1440
2021-12-21,18982,54779,839
2021-12-22,18983,54779,1382
2021-12-23,18984,54779,835
2021-12-24,18985,54779,1440
2021-12-25,18986,54779,1370
2021-12-26,18987,54779,1403
2021-12-27,18988,54779,1197
2021-12-28,18989,54779,1085
2021-12-29,18990,54779,1440
2021-12-30,18991,54779,1440
2021-12-31,18992,54779,960
2021-11-30,18961,63871,360
2021-12-01,18962,63871,1391
2021-12-02,18963,63871,1432
2021-12-03,18964,63871,1414
2021-12-04,18965,63871,1440
2021-12-05,18966,63871,1428
2021-12-06,18967,63871,1433
2021-12-07,18968,63871,1436
2021-12-08,18969,63871,1423
2021-12-09,18970,63871,1440
2021-12-10,18971,63871,943
2021-12-11,18972,63871,1087
2021-12-12,18973,63871,1440
2021-12-13,18974,63871,1408
2021-12-14,18975,63871,837
2021-12-15,18976,63871,1436
2021-12-16,18977,63871,1436
2021-12-17,18978,63871,1405
2021-12-18,18979,63871,1436
2021-12-19,18980,63871,1321
2021-12-20,18981,63871,1440
2021-12-21,18982,63871,1440
2021-12-22,18983,63871,1436
2021-12-23,18984,63871,1415
2021-12-24,18985,63871,1440
2021-12-25,18986,63871,1378
2021-12-26,18987,63871,1436
2021-12-27,18988,63871,1367
2021-12-28,18989,63871,1440
2021-12-29,18990,63871,1440
2021-12-30,18991,63871,1435
2021-12-31,18992,63871,957
2021-11-30,18961,94037,300
2021-12-01,18962,94037,1440
2021-12-02,18963,94037,1435
2021-12-03,18964,94037,1440
2021-12-04,18965,94037,1440
2021-12-05,18966,94037,1440
2021-12-06,18967,94037,1440
2021-12-07,18968,94037,1440
2021-12-08,18969,94037,1440
2021-12-09,18970,94037,1440
2021-12-10,18971,94037,940
2021-12-11,18972,94037,1091
2021-12-12,18973,94037,1440
2021-12-13,18974,94037,1440
2021-12-14,18975,94037,1440
2021-12-15,18976,94037,1436
2021-12-16,18977,94037,1440
2021-12-17,18978,94037,1440
2021-12-18,18979,94037,1440
2021-12-19,18980,94037,1323
2021-12-20,18981,94037,1436
2021-12-21,18982,94037,1440
2021-12-22,18983,94037,1440
2021-12-23,18984,94037,1440
2021-12-24,18985,94037,1440
2021-12-25,18986,94037,1378
2021-12-26,18987,94037,1440
2021-12-27,18988,94037,1386
2021-12-28,18989,94037,1440
2021-12-29,18990,94037,1440
2021-12-30,18991,94037,1241
2021-12-31,18992,94037,1067
2021-11-30,18961,03032,360
2021-12-01,18962,03032,1396
2021-12-02,18963,03032,1403
2021-12-03,18964,03032,1438
2021-12-04,18965,03032,1437
2021-12-05,18966,03032,1438
2021-12-06,18967,03032,1440
2021-12-07,18968,03032,1440
2021-12-08,18969,03032,1440
2021-12-09,18970,03032,1440
2021-12-10,18971,03032,931
2021-12-11,18972,03032,1085
2021-12-12,18973,03032,1379
2021-12-13,18974,03032,1427
2021-12-14,18975,03032,1430
2021-12-15,18976,03032,1440
2021-12-16,18977,03032,1440
2021-12-17,18978,03032,1440
2021-12-18,18979,03032,1440
2021-12-19,18980,03032,1323
2021-12-20,18981,03032,1436
2021-12-21,18982,03032,1440
2021-12-22,18983,03032,1440
2021-12-23,18984,03032,1440
2021-12-24,18985,03032,1440
2021-12-25,18986,03032,1378
2021-12-26,18987,03032,1440
2021-12-27,18988,03032,1440
2021-12-28,18989,03032,1427
2021-12-29,18990,03032,1393
2021-12-30,18991,03032,1256
2021-12-31,18992,03032,948
2021-11-30,18961,53843,360
2021-12-01,18962,53843,1412
2021-12-02,18963,53843,1434
2021-12-03,18964,53843,1412
2021-12-04,18965,53843,1432
2021-12-05,18966,53843,1249
2021-12-06,18967,53843,1422
2021-12-07,18968,53843,1440
2021-12-08,18969,53843,1440
2021-12-09,18970,53843,1430
2021-12-10,18971,53843,1002
2021-12-11,18972,53843,1058
2021-12-12,18973,53843,1418
2021-12-13,18974,53843,1440
2021-12-14,18975,53843,1435
2021-12-15,18976,53843,1435
2021-12-16,18977,53843,1436
2021-12-17,18978,53843,1168
2021-12-18,18979,53843,1083
2021-12-19,18980,53843,1304
2021-12-20,18981,53843,1440
2021-12-21,18982,53843,1440
2021-12-22,18983,53843,1427
2021-12-23,18984,53843,1408
2021-12-24,18985,53843,1391
2021-12-25,18986,53843,1366
2021-12-26,18987,53843,1428
2021-12-27,18988,53843,1436
2021-12-28,18989,53843,1371
2021-12-29,18990,53843,1374
2021-12-30,18991,53843,1413
2021-12-31,18992,53843,914
2021-11-30,18961,94993,360
2021-12-01,18962,94993,1440
2021-12-02,18963,94993,1440
2021-12-03,18964,94993,1440
2021-12-04,18965,94993,1389
2021-12-05,18966,94993,1440
2021-12-06,18967,94993,1404
2021-12-07,18968,94993,1440
2021-12-08,18969,94993,1425
2021-12-09,18970,94993,1440
2021-12-10,18971,94993,930
2021-12-11,18972,94993,1113
2021-12-12,18973,94993,1435
2021-12-13,18974,94993,1440
2021-12-14,18975,94993,1440
2021-12-15,18976,94993,1440
2021-12-16,18977,94993,1440
2021-12-17,18978,94993,1440
2021-12-18,18979,94993,1429
2021-12-19,18980,94993,1299
2021-12-20,18981,94993,1409
2021-12-21,18982,94993,1440
2021-12-22,18983,94993,1440
2021-12-23,18984,94993,1427
2021-12-24,18985,94993,1440
2021-12-25,18986,94993,1378
2021-12-26,18987,94993,1431
2021-12-27,18988,94993,1440
2021-12-28,18989,94993,1440
2021-12-29,18990,94993,1440
2021-12-30,18991,94993,1434
2021-12-31,18992,94993,931
2021-11-30,18961,12832,420
2021-12-01,18962,12832,1430
2021-12-02,18963,12832,1426
2021-12-03,18964,12832,1436
2021-12-04,18965,12832,1437
2021-12-05,18966,12832,1440
2021-12-06,18967,12832,1440
2021-12-07,18968,12832,1436
2021-12-08,18969,12832,1440
2021-12-09,18970,12832,1437
2021-12-10,18971,12832,927
2021-12-11,18972,12832,1115
2021-12-12,18973,12832,1440
2021-12-13,18974,12832,1440
2021-12-14,18975,12832,1440
2021-12-15,18976,12832,1437
2021-12-16,18977,12832,1440
2021-12-17,18978,12832,1440
2021-12-18,18979,12832,1351
2021-12-19,18980,12832,1324
2021-12-20,18981,12832,1440
2021-12-21,18982,12832,1440
2021-12-22,18983,12832,1440
2021-12-23,18984,12832,1440
2021-12-24,18985,12832,1440
2021-12-25,18986,12832,1374
2021-12-26,18987,12832,1440
2021-12-27,18988,12832,1440
2021-12-28,18989,12832,1431
2021-12-29,18990,12832,1437
2021-12-30,18991,12832,1440
2021-12-31,18992,12832,929
2021-11-30,18961,03974,360
2021-12-01,18962,03974,1397
2021-12-02,18963,03974,1408
2021-12-03,18964,03974,1440
2021-12-04,18965,03974,1440
2021-12-05,18966,03974,1440
2021-12-06,18967,03974,1440
2021-12-07,18968,03974,1440
2021-12-08,18969,03974,1440
2021-12-09,18970,03974,1440
2021-12-10,18971,03974,925
2021-12-11,18972,03974,1117
2021-12-12,18973,03974,1440
2021-12-13,18974,03974,1420
2021-12-14,18975,03974,1440
2021-12-15,18976,03974,1440
2021-12-16,18977,03974,1440
2021-12-17,18978,03974,1440
2021-12-18,18979,03974,1440
2021-12-19,18980,03974,1324
2021-12-20,18981,03974,1440
2021-12-21,18982,03974,1402
2021-12-22,18983,03974,1431
2021-12-23,18984,03974,1440
2021-12-24,18985,03974,1440
2021-12-25,18986,03974,1378
2021-12-26,18987,03974,1440
2021-12-27,18988,03974,1440
2021-12-28,18989,03974,1440
2021-12-29,18990,03974,1431
2021-12-30,18991,03974,1440
2021-12-31,18992,03974,920
2021-11-30,18961,94299,240
2021-12-01,18962,94299,1396
2021-12-02,18963,94299,720
2021-12-03,18964,94299,720
2021-12-05,18966,94299,341
2021-12-06,18967,94299,1440
2021-12-07,18968,94299,1440
2021-12-08,18969,94299,1435
2021-12-09,18970,94299,837
2021-12-10,18971,94299,915
2021-12-11,18972,94299,720
2021-12-12,18973,94299,1183
2021-12-13,18974,94299,198
2021-12-14,18975,94299,1419
2021-12-15,18976,94299,841
2021-12-16,18977,94299,499
2021-12-17,18978,94299,850
2021-12-18,18979,94299,1440
2021-12-19,18980,94299,1324
2021-12-20,18981,94299,836
2021-12-21,18982,94299,1440
2021-12-22,18983,94299,1277
2021-12-23,18984,94299,1290
2021-12-24,18985,94299,806
2021-12-25,18986,94299,720
2021-12-26,18987,94299,879
2021-12-27,18988,94299,1440
2021-12-28,18989,94299,1440
2021-12-29,18990,94299,259
2021-12-30,18991,94299,698
2021-12-31,18992,94299,920
