convective_date,convective_day_index,wban_id,good_row_count
2010-10-04,14886,63870,91
2010-10-05,14887,63870,230
2010-10-11,14893,63870,29
2010-10-15,14897,63870,125
2010-10-19,14901,63870,29
2010-10-20,14902,63870,95
2010-10-21,14903,63870,30
2010-10-22,14904,63870,29
2010-10-24,14906,63870,16
2010-10-25,14907,63870,48
2010-10-26,14908,63870,49
2010-10-27,14909,63870,29
2010-10-29,14911,63870,62
2010-10-30,14912,63870,95
2010-09-30,14882,54779,419
2010-10-01,14883,54779,1440
2010-10-02,14884,54779,1439
2010-10-03,14885,54779,1439
2010-10-04,14886,54779,1439
2010-10-05,14887,54779,1440
2010-10-06,14888,54779,1438
2010-10-07,14889,54779,1437
2010-10-08,14890,54779,1439
2010-10-09,14891,54779,1440
2010-10-10,14892,54779,1439
2010-10-11,14893,54779,1045
2010-10-12,14894,54779,858
2010-10-13,14895,54779,1423
2010-10-14,14896,54779,1440
2010-10-15,14897,54779,1426
2010-10-16,14898,54779,834
2010-10-17,14899,54779,1424
2010-10-18,14900,54779,1439
2010-10-19,14901,54779,700
2010-10-20,14902,54779,1113
2010-10-21,14903,54779,1433
2010-10-22,14904,54779,1359
2010-10-23,14905,54779,1440
2010-10-24,14906,54779,1440
2010-10-25,14907,54779,1437
2010-10-26,14908,54779,1439
2010-10-27,14909,54779,1438
2010-10-28,14910,54779,1436
2010-10-29,14911,54779,1438
2010-10-30,14912,54779,1440
2010-10-31,14913,54779,1019
2010-09-30,14882,94037,300
2010-10-01,14883,94037,1438
2010-10-02,14884,94037,1437
2010-10-03,14885,94037,1438
2010-10-04,14886,94037,1437
2010-10-05,14887,94037,1398
2010-10-06,14888,94037,1440
2010-10-07,14889,94037,1439
2010-10-08,14890,94037,1440
2010-10-09,14891,94037,1440
2010-10-10,14892,94037,1440
2010-10-11,14893,94037,1440
2010-10-12,14894,94037,1440
2010-10-13,14895,94037,1436
2010-10-14,14896,94037,1438
2010-10-15,14897,94037,1440
2010-10-16,14898,94037,1440
2010-10-17,14899,94037,1432
2010-10-18,14900,94037,1440
2010-10-19,14901,94037,1440
2010-10-20,14902,94037,1437
2010-10-21,14903,94037,1440
2010-10-22,14904,94037,1438
2010-10-23,14905,94037,1440
2010-10-24,14906,94037,1440
2010-10-25,14907,94037,1440
2010-10-26,14908,94037,1434
2010-10-27,14909,94037,1440
2010-10-28,14910,94037,1396
2010-10-29,14911,94037,1440
2010-10-30,14912,94037,1440
2010-10-31,14913,94037,1140
2010-09-30,14882,53862,420
2010-10-01,14883,53862,1440
2010-10-02,14884,53862,1385
2010-10-03,14885,53862,1440
2010-10-04,14886,53862,1440
2010-10-05,14887,53862,1440
2010-10-06,14888,53862,1440
2010-10-07,14889,53862,1440
2010-10-08,14890,53862,1440
2010-10-09,14891,53862,1440
2010-10-10,14892,53862,1440
2010-10-11,14893,53862,1440
2010-10-12,14894,53862,1440
2010-10-13,14895,53862,1440
2010-10-14,14896,53862,1440
2010-10-15,14897,53862,1440
2010-10-16,14898,53862,1440
2010-10-17,14899,53862,1440
2010-10-18,14900,53862,1440
2010-10-19,14901,53862,1440
2010-10-20,14902,53862,1440
2010-10-21,14903,53862,1440
2010-10-22,14904,53862,1440
2010-10-23,14905,53862,1440
2010-10-24,14906,53862,1434
2010-10-25,14907,53862,1440
2010-10-26,14908,53862,1440
2010-10-27,14909,53862,1440
2010-10-28,14910,53862,1440
2010-10-29,14911,53862,1440
2010-10-30,14912,53862,1440
2010-10-31,14913,53862,820
2010-09-30,14882,03032,360
2010-10-01,14883,03032,1440
2010-10-02,14884,03032,1440
2010-10-03,14885,03032,1440
2010-10-04,14886,03032,1440
