convective_date,convective_day_index,wban_id,good_row_count
2006-07-31,13360,54779,420
2006-08-01,13361,54779,1439
2006-08-02,13362,54779,1440
2006-08-03,13363,54779,1440
2006-08-04,13364,54779,1433
2006-08-05,13365,54779,1440
2006-08-06,13366,54779,1440
2006-08-07,13367,54779,1440
2006-08-08,13368,54779,1440
2006-08-09,13369,54779,1440
2006-08-10,13370,54779,1420
2006-08-11,13371,54779,1440
2006-08-12,13372,54779,1423
2006-08-13,13373,54779,1440
2006-08-14,13374,54779,1440
2006-08-15,13375,54779,1440
2006-08-16,13376,54779,1440
2006-08-17,13377,54779,1421
2006-08-18,13378,54779,1439
2006-08-19,13379,54779,1440
2006-08-20,13380,54779,1440
2006-08-21,13381,54779,1440
2006-08-22,13382,54779,1440
2006-08-23,13383,54779,1427
2006-08-24,13384,54779,1435
2006-08-25,13385,54779,1440
2006-08-26,13386,54779,1432
2006-08-27,13387,54779,1440
2006-08-28,13388,54779,840
2006-08-29,13389,54779,1438
2006-08-30,13390,54779,1370
2006-08-31,13391,54779,1020
2006-07-31,13360,94037,300
2006-08-01,13361,94037,1440
2006-08-02,13362,94037,1439
2006-08-03,13363,94037,1440
2006-08-04,13364,94037,1397
2006-08-05,13365,94037,1440
2006-08-06,13366,94037,1440
2006-08-07,13367,94037,1440
2006-08-08,13368,94037,1440
2006-08-09,13369,94037,1440
2006-08-10,13370,94037,1419
2006-08-11,13371,94037,1403
2006-08-12,13372,94037,1423
2006-08-13,13373,94037,1440
2006-08-14,13374,94037,1440
2006-08-15,13375,94037,1440
2006-08-16,13376,94037,826
2006-08-17,13377,94037,1416
2006-08-18,13378,94037,1440
2006-08-19,13379,94037,1440
2006-08-20,13380,94037,1440
2006-08-21,13381,94037,1440
2006-08-22,13382,94037,1440
2006-08-23,13383,94037,1426
2006-08-24,13384,94037,1435
2006-08-25,13385,94037,1440
2006-08-26,13386,94037,1435
2006-08-27,13387,94037,1439
2006-08-28,13388,94037,840
2006-08-29,13389,94037,1438
2006-08-30,13390,94037,1370
2006-08-31,13391,94037,1139
2006-07-31,13360,53862,420
2006-08-01,13361,53862,1440
2006-08-02,13362,53862,1440
2006-08-03,13363,53862,1440
2006-08-04,13364,53862,1310
2006-08-05,13365,53862,1440
2006-08-06,13366,53862,1436
2006-08-07,13367,53862,1440
2006-08-08,13368,53862,1427
2006-08-09,13369,53862,1391
2006-08-10,13370,53862,1421
2006-08-11,13371,53862,1440
2006-08-12,13372,53862,1423
2006-08-13,13373,53862,1440
2006-08-14,13374,53862,1440
2006-08-15,13375,53862,1403
2006-08-16,13376,53862,930
2006-08-17,13377,53862,1411
2006-08-18,13378,53862,1440
2006-08-19,13379,53862,1440
2006-08-20,13380,53862,1440
2006-08-21,13381,53862,1440
2006-08-22,13382,53862,1440
2006-08-23,13383,53862,1426
2006-08-24,13384,53862,1435
2006-08-25,13385,53862,1440
2006-08-26,13386,53862,1435
2006-08-27,13387,53862,1440
2006-08-28,13388,53862,841
2006-08-29,13389,53862,1438
2006-08-30,13390,53862,1369
2006-08-31,13391,53862,1020
2006-07-31,13360,03032,360
2006-08-01,13361,03032,1438
2006-08-02,13362,03032,1440
2006-08-03,13363,03032,1440
2006-08-04,13364,03032,1431
2006-08-05,13365,03032,1440
2006-08-06,13366,03032,1440
2006-08-07,13367,03032,1440
2006-08-08,13368,03032,1439
2006-08-09,13369,03032,1440
2006-08-10,13370,03032,1420
2006-08-11,13371,03032,1439
2006-08-12,13372,03032,1423
2006-08-13,13373,03032,1440
2006-08-14,13374,03032,1440
2006-08-15,13375,03032,1439
2006-08-16,13376,03032,1440
2006-08-17,13377,03032,1440
2006-08-18,13378,03032,1440
2006-08-19,13379,03032,1439
2006-08-20,13380,03032,1439
2006-08-21,13381,03032,1440
2006-08-22,13382,03032,1437
2006-08-23,13383,03032,1426
2006-08-24,13384,03032,1435
2006-08-25,13385,03032,1440
2006-08-26,13386,03032,1435
2006-08-27,13387,03032,1438
2006-08-28,13388,03032,840
2006-08-29,13389,03032,1438
2006-08-30,13390,03032,1370
2006-08-31,13391,03032,1080
2006-07-31,13360,94993,360
2006-08-01,13361,94993,1440
2006-08-02,13362,94993,1440
2006-08-03,13363,94993,1439
2006-08-04,13364,94993,1424
2006-08-05,13365,94993,1440
2006-08-06,13366,94993,1440
2006-08-07,13367,94993,1440
2006-08-08,13368,94993,1440
2006-08-09,13369,94993,1440
2006-08-10,13370,94993,1420
2006-08-11,13371,94993,1440
2006-08-12,13372,94993,1422
2006-08-13,13373,94993,1440
2006-08-14,13374,94993,1440
2006-08-15,13375,94993,1440
2006-08-16,13376,94993,1424
2006-08-17,13377,94993,1407
2006-08-18,13378,94993,1440
2006-08-19,13379,94993,1440
2006-08-20,13380,94993,1440
2006-08-21,13381,94993,1440
2006-08-22,13382,94993,1440
2006-08-23,13383,94993,1426
2006-08-24,13384,94993,1432
2006-08-25,13385,94993,1440
2006-08-26,13386,94993,1435
2006-08-27,13387,94993,1440
2006-08-28,13388,94993,840
2006-08-29,13389,94993,1438
2006-08-30,13390,94993,1370
2006-08-31,13391,94993,1080
2006-07-31,13360,53144,240
2006-08-01,13361,53144,1424
2006-08-02,13362,53144,1431
2006-08-03,13363,53144,1440
2006-08-04,13364,53144,1432
2006-08-05,13365,53144,1439
2006-08-06,13366,53144,1440
2006-08-07,13367,53144,1440
2006-08-08,13368,53144,1371
2006-08-09,13369,53144,1440
2006-08-10,13370,53144,1421
2006-08-11,13371,53144,1440
2006-08-12,13372,53144,1424
2006-08-13,13373,53144,1440
2006-08-14,13374,53144,192
2006-08-17,13377,53144,1087
2006-08-18,13378,53144,1440
2006-08-19,13379,53144,1439
2006-08-20,13380,53144,1439
2006-08-21,13381,53144,1440
2006-08-22,13382,53144,1439
2006-08-23,13383,53144,1425
2006-08-24,13384,53144,1433
2006-08-25,13385,53144,1440
2006-08-26,13386,53144,1435
2006-08-27,13387,53144,1440
2006-08-28,13388,53144,841
2006-08-29,13389,53144,1438
2006-08-30,13390,53144,1370
2006-08-31,13391,53144,1200
2006-07-31,13360,94943,360
2006-08-01,13361,94943,1438
2006-08-02,13362,94943,1117
2006-08-03,13363,94943,1440
2006-08-04,13364,94943,1439
2006-08-05,13365,94943,1440
2006-08-06,13366,94943,1439
2006-08-07,13367,94943,1440
2006-08-08,13368,94943,1440
2006-08-09,13369,94943,1440
2006-08-10,13370,94943,828
2006-08-11,13371,94943,1206
2006-08-12,13372,94943,720
2006-08-13,13373,94943,1205
2006-08-14,13374,94943,1439
2006-08-15,13375,94943,830
2006-08-16,13376,94943,1440
2006-08-17,13377,94943,1440
2006-08-18,13378,94943,1293
2006-08-19,13379,94943,1439
2006-08-20,13380,94943,1439
2006-08-21,13381,94943,1440
2006-08-22,13382,94943,1440
2006-08-23,13383,94943,837
2006-08-24,13384,94943,1440
2006-08-25,13385,94943,1440
2006-08-26,13386,94943,1440
2006-08-27,13387,94943,845
2006-08-28,13388,94943,840
2006-08-29,13389,94943,1440
2006-08-30,13390,94943,1427
2006-08-31,13391,94943,1080
2006-07-31,13360,12832,420
2006-08-01,13361,12832,1439
2006-08-02,13362,12832,1440
2006-08-03,13363,12832,1440
2006-08-04,13364,12832,1440
2006-08-05,13365,12832,1440
2006-08-06,13366,12832,1440
2006-08-07,13367,12832,1440
2006-08-08,13368,12832,1440
2006-08-09,13369,12832,1440
2006-08-10,13370,12832,1438
2006-08-11,13371,12832,1440
2006-08-12,13372,12832,1440
