convective_date,convective_day_index,wban_id,good_row_count
2008-03-31,13969,63870,341
2008-04-01,13970,63870,1440
2008-04-02,13971,63870,1440
2008-04-03,13972,63870,1440
2008-04-04,13973,63870,151
2008-04-07,13976,63870,1219
2008-04-08,13977,63870,971
2008-04-09,13978,63870,763
2008-04-10,13979,63870,838
2008-04-11,13980,63870,1436
2008-04-12,13981,63870,1439
2008-04-13,13982,63870,1076
2008-04-14,13983,63870,1247
2008-04-15,13984,63870,1428
2008-04-16,13985,63870,1440
2008-04-17,13986,63870,1440
2008-04-18,13987,63870,851
2008-04-19,13988,63870,1440
2008-04-20,13989,63870,1439
2008-04-21,13990,63870,1440
2008-04-22,13991,63870,1439
2008-04-23,13992,63870,1439
2008-04-24,13993,63870,1440
2008-04-25,13994,63870,1018
2008-04-26,13995,63870,1440
2008-04-27,13996,63870,1440
2008-04-28,13997,63870,1440
2008-04-29,13998,63870,1439
2008-04-30,13999,63870,1080
2008-03-31,13969,54779,420
2008-04-01,13970,54779,1436
2008-04-02,13971,54779,1438
2008-04-03,13972,54779,1428
2008-04-04,13973,54779,1440
2008-04-05,13974,54779,1395
2008-04-06,13975,54779,1363
2008-04-07,13976,54779,1440
2008-04-08,13977,54779,1440
2008-04-09,13978,54779,1438
2008-04-10,13979,54779,1440
2008-04-11,13980,54779,1367
2008-04-12,13981,54779,1424
2008-04-13,13982,54779,1417
2008-04-14,13983,54779,1438
2008-04-15,13984,54779,1440
2008-04-16,13985,54779,1419
2008-04-17,13986,54779,1187
2008-04-18,13987,54779,1134
2008-04-19,13988,54779,1164
2008-04-20,13989,54779,1438
2008-04-21,13990,54779,1440
2008-04-22,13991,54779,1137
2008-04-23,13992,54779,720
2008-04-24,13993,54779,881
2008-04-25,13994,54779,298
2008-04-26,13995,54779,839
2008-04-27,13996,54779,1308
2008-04-28,13997,54779,1428
2008-04-29,13998,54779,908
2008-04-30,13999,54779,296
2008-03-31,13969,94037,300
2008-04-01,13970,94037,1439
2008-04-02,13971,94037,1440
2008-04-03,13972,94037,1423
2008-04-04,13973,94037,1439
2008-04-05,13974,94037,1440
2008-04-06,13975,94037,1440
2008-04-07,13976,94037,1434
2008-04-08,13977,94037,1440
2008-04-09,13978,94037,1440
2008-04-10,13979,94037,1440
2008-04-11,13980,94037,1439
2008-04-12,13981,94037,1440
2008-04-13,13982,94037,1440
2008-04-14,13983,94037,1439
2008-04-15,13984,94037,1440
2008-04-16,13985,94037,1440
2008-04-17,13986,94037,1440
2008-04-18,13987,94037,1170
2008-04-19,13988,94037,1438
2008-04-20,13989,94037,1397
2008-04-21,13990,94037,1408
2008-04-22,13991,94037,1438
2008-04-23,13992,94037,473
2008-04-24,13993,94037,1194
2008-04-25,13994,94037,1438
2008-04-26,13995,94037,838
2008-04-27,13996,94037,1322
2008-04-28,13997,94037,1395
2008-04-29,13998,94037,944
2008-04-30,13999,94037,347
2008-03-31,13969,53862,420
2008-04-01,13970,53862,1440
2008-04-02,13971,53862,1440
2008-04-03,13972,53862,1440
2008-04-04,13973,53862,1440
2008-04-05,13974,53862,1440
2008-04-06,13975,53862,1440
2008-04-07,13976,53862,1440
2008-04-08,13977,53862,1440
2008-04-09,13978,53862,1321
2008-04-10,13979,53862,1440
2008-04-11,13980,53862,1440
2008-04-12,13981,53862,1440
2008-04-13,13982,53862,949
2008-04-14,13983,53862,1335
2008-04-15,13984,53862,1440
2008-04-16,13985,53862,1440
2008-04-17,13986,53862,1244
2008-04-18,13987,53862,1440
2008-04-19,13988,53862,1440
2008-04-20,13989,53862,1440
2008-04-21,13990,53862,1440
2008-04-22,13991,53862,1229
2008-04-23,13992,53862,985
2008-04-24,13993,53862,1038
2008-04-25,13994,53862,973
2008-04-26,13995,53862,856
2008-04-27,13996,53862,1328
2008-04-28,13997,53862,1440
2008-04-29,13998,53862,967
2008-04-30,13999,53862,212
2008-03-31,13969,03032,360
2008-04-01,13970,03032,1440
2008-04-02,13971,03032,1440
2008-04-03,13972,03032,1440
2008-04-04,13973,03032,1440
2008-04-05,13974,03032,1439
2008-04-06,13975,03032,1439
2008-04-07,13976,03032,1440
2008-04-08,13977,03032,1439
2008-04-09,13978,03032,1439
2008-04-10,13979,03032,1440
2008-04-11,13980,03032,1440
2008-04-12,13981,03032,1437
2008-04-13,13982,03032,1437
2008-04-14,13983,03032,1440
2008-04-15,13984,03032,1440
2008-04-16,13985,03032,1439
2008-04-17,13986,03032,1439
2008-04-18,13987,03032,1440
2008-04-19,13988,03032,1439
2008-04-20,13989,03032,1440
2008-04-21,13990,03032,1440
2008-04-22,13991,03032,1440
2008-04-23,13992,03032,1440
2008-04-24,13993,03032,1434
2008-04-25,13994,03032,1185
2008-04-26,13995,03032,1440
2008-04-27,13996,03032,237
2008-04-29,13998,03032,746
2008-04-30,13999,03032,275
2008-03-31,13969,53843,351
2008-04-01,13970,53843,1440
2008-04-02,13971,53843,1440
2008-04-03,13972,53843,1057
2008-04-04,13973,53843,838
2008-04-05,13974,53843,1355
2008-04-06,13975,53843,921
2008-04-07,13976,53843,1364
2008-04-08,13977,53843,1440
2008-04-09,13978,53843,1426
2008-04-10,13979,53843,1440
2008-04-11,13980,53843,1437
2008-04-12,13981,53843,1396
2008-04-13,13982,53843,1440
2008-04-14,13983,53843,1440
2008-04-15,13984,53843,220
2008-04-16,13985,53843,1440
2008-04-17,13986,53843,1437
2008-04-18,13987,53843,789
2008-04-19,13988,53843,1440
2008-04-20,13989,53843,1085
2008-04-21,13990,53843,1037
2008-04-22,13991,53843,1438
2008-04-23,13992,53843,1305
2008-04-24,13993,53843,1429
2008-04-25,13994,53843,1423
2008-04-26,13995,53843,1372
2008-04-27,13996,53843,1060
2008-04-28,13997,53843,1423
2008-04-29,13998,53843,1408
2008-04-30,13999,53843,8
2008-03-31,13969,94993,360
2008-04-01,13970,94993,1428
2008-04-02,13971,94993,1440
2008-04-03,13972,94993,1440
2008-04-04,13973,94993,1440
2008-04-05,13974,94993,1440
2008-04-06,13975,94993,1440
2008-04-07,13976,94993,1434
2008-04-08,13977,94993,1440
2008-04-09,13978,94993,1440
2008-04-10,13979,94993,1440
2008-04-11,13980,94993,1440
2008-04-12,13981,94993,1440
2008-04-13,13982,94993,1440
2008-04-14,13983,94993,1440
2008-04-15,13984,94993,1440
2008-04-16,13985,94993,1440
2008-04-17,13986,94993,1440
2008-04-18,13987,94993,1440
2008-04-19,13988,94993,1440
2008-04-20,13989,94993,1398
2008-04-21,13990,94993,1408
2008-04-22,13991,94993,1440
2008-04-23,13992,94993,1440
2008-04-24,13993,94993,1440
2008-04-25,13994,94993,1001
2008-04-26,13995,94993,1416
2008-04-27,13996,94993,870
2008-04-28,13997,94993,1127
2008-04-29,13998,94993,943
2008-04-30,13999,94993,289
2008-03-31,13969,53144,240
2008-04-01,13970,53144,1440
2008-04-02,13971,53144,1311
2008-04-03,13972,53144,1410
2008-04-04,13973,53144,454
2008-04-05,13974,53144,720
2008-04-06,13975,53144,1147
2008-04-07,13976,53144,859
2008-04-08,13977,53144,1367
2008-04-09,13978,53144,1405
2008-04-10,13979,53144,1430
2008-04-11,13980,53144,1440
2008-04-12,13981,53144,1440
2008-04-13,13982,53144,1439
2008-04-14,13983,53144,1384
2008-04-15,13984,53144,1440
2008-04-16,13985,53144,1394
2008-04-17,13986,53144,1339
2008-04-18,13987,53144,1297
2008-04-19,13988,53144,1377
2008-04-20,13989,53144,1440
2008-04-21,13990,53144,1299
2008-04-22,13991,53144,1439
2008-04-23,13992,53144,1388
2008-04-24,13993,53144,1440
2008-04-25,13994,53144,1440
2008-04-26,13995,53144,1395
