03017	2001-06	32077
03017	2001-07	39654
03017	2001-08	25080
03017	2001-09	37286
03017	2001-10	42768
03017	2001-11	33530
03017	2001-12	37110
03017	2002-01	40268
03017	2002-02	35888
03017	2002-03	43815
03017	2002-04	41309
03017	2002-05	42929
03017	2002-06	38399
03017	2002-07	44088
03017	2002-08	37616
03017	2002-09	37034
03017	2002-10	42697
03017	2002-11	34703
03017	2002-12	39643
03017	2003-01	41710
03017	2003-02	40317
03017	2003-03	42778
03017	2003-04	42308
03017	2003-05	39067
03017	2003-06	38408
03017	2003-07	34427
03017	2003-08	44547
03017	2003-09	43100
03017	2003-10	43756
03017	2003-11	42804
03017	2003-12	42544
03017	2004-01	43355
03017	2004-02	40487
03017	2004-03	44341
03017	2004-04	41243
03017	2004-05	41476
03017	2004-06	43071
03017	2004-07	43989
03017	2004-08	41868
03017	2004-09	42922
03017	2004-10	43417
03017	2004-11	36784
03017	2004-12	43819
03017	2005-01	42719
03017	2005-02	40009
03017	2005-03	39172
03017	2005-04	15959
03017	2005-05	21088
03017	2005-06	24230
03017	2005-07	29069
03017	2005-08	42088
03017	2005-09	36350
03017	2005-10	41398
03017	2005-11	41629
03017	2005-12	42466
03017	2006-01	44045
03017	2006-02	35658
03017	2006-03	300
03017	2006-04	42267
03017	2006-05	41624
03017	2006-06	36589
03017	2006-07	38781
03017	2006-08	42039
03017	2006-09	40438
03017	2006-10	41862
03017	2006-11	41175
03017	2006-12	41047
03017	2007-01	41300
03017	2007-02	36023
03017	2007-03	300
03017	2007-04	38398
03017	2007-05	33191
03017	2007-06	37625
03017	2007-07	40819
03017	2007-08	38141
03017	2007-09	39972
03017	2007-10	41482
03017	2007-11	33497
03017	2007-12	40315
03017	2008-01	41494
03017	2008-02	35811
03017	2008-03	42940
03017	2008-04	40433
03017	2008-05	42657
03017	2008-06	37808
03017	2008-07	41246
03017	2008-08	41612
03017	2008-09	37361
03017	2008-10	41132
03017	2008-11	40988
03017	2008-12	43646
03017	2009-01	44406
03017	2009-02	38796
03017	2009-03	43012
03017	2009-04	40841
03017	2009-05	41752
03017	2009-06	37686
03017	2009-07	42306
03017	2009-08	43728
03017	2009-09	43021
03017	2009-10	44511
03017	2009-11	43102
03017	2009-12	44080
03017	2010-01	44079
03017	2010-02	40016
03017	2010-03	41021
03017	2010-04	42962
03017	2010-05	43364
03017	2010-06	41914
03017	2010-07	44578
03017	2010-08	41813
03017	2010-09	32254
03017	2010-10	44350
03017	2010-11	43005
03017	2010-12	44111
03017	2011-01	42589
03017	2011-02	38806
03017	2011-03	44506
03017	2011-04	33324
03017	2011-05	43503
03017	2011-06	36167
03017	2011-07	36982
03017	2011-08	42193
03017	2011-09	40828
03017	2011-10	41532
03017	2011-11	42239
03017	2011-12	37897
03017	2012-01	41408
03017	2012-02	39772
03017	2012-03	44093
03017	2012-04	42585
03017	2012-05	41266
03017	2012-06	29866
03017	2012-07	40513
03017	2012-08	44111
03017	2012-09	40295
03017	2012-10	40528
03017	2012-11	42269
03017	2012-12	43271
03017	2013-01	44602
03017	2013-02	39984
03017	2013-03	43722
03017	2013-04	38705
03017	2013-05	40095
03017	2013-06	42091
03017	2013-07	43916
03017	2013-08	43484
03017	2013-09	41871
03017	2013-10	43215
03017	2013-11	40889
03017	2013-12	42497
03017	2014-01	42266
03017	2014-02	38130
03017	2014-03	42735
03017	2014-04	41550
03017	2014-05	44086
03017	2014-06	42383
03017	2014-07	43842
03017	2014-08	42752
03017	2014-09	41046
03017	2014-10	42081
03017	2014-11	42146
03017	2014-12	43066
03017	2015-01	42468
03017	2015-02	37623
03017	2015-03	43646
03017	2015-04	39613
03017	2015-05	42381
03017	2015-06	41587
03017	2015-07	38331
03017	2015-08	39910
03017	2015-09	39858
03017	2015-10	43576
03017	2015-11	41458
03017	2015-12	43551
03017	2016-01	42664
03017	2016-02	39835
03017	2016-03	42860
03017	2016-04	41984
03017	2016-05	27504
03017	2016-06	38473
03017	2016-07	41345
03017	2016-08	300
03017	2016-09	42744
03017	2016-10	43482
03017	2016-11	300
03017	2016-12	36564
03017	2017-01	44181
03017	2017-02	296
03017	2017-03	41286
03017	2017-04	41543
03017	2017-05	44182
03017	2017-06	39551
03017	2017-07	42887
03017	2017-08	43672
03017	2017-09	300
03017	2017-10	44428
03017	2017-11	43136
03017	2017-12	43835
03017	2018-01	44396
03017	2018-02	36973
03017	2018-03	36914
03017	2018-04	42588
03017	2018-05	36519
03017	2018-06	39725
03017	2018-07	36905
03017	2018-08	42231
03017	2018-09	42515
03017	2018-10	43334
03017	2018-11	42211
03017	2018-12	38966
03017	2019-01	43235
03017	2019-02	39944
03017	2019-03	2538
03017	2019-04	41859
03017	2019-08	25284
03017	2019-09	39669
03017	2019-10	38915
03017	2019-11	40711
03017	2019-12	40546
03017	2020-01	43337
03017	2020-02	41625
03017	2020-03	44134
03017	2020-04	41052
03017	2020-05	43736
03017	2020-06	41672
03017	2020-07	36792
03017	2020-08	43428
03017	2020-09	41313
03017	2020-10	42336
03017	2020-11	37657
03017	2020-12	42469
03017	2021-01	40704
03017	2021-03	39390
03017	2021-04	30307
03017	2021-05	43377
03017	2021-06	40258
03017	2021-07	39146
03017	2021-08	40406
03017	2021-09	39772
03017	2021-10	42943
03017	2021-11	39574
03017	2021-12	43306
03017	2022-01	43235
03017	2022-02	39340
03017	2022-03	42821
03017	2022-04	42579
03017	2022-05	40840
03024	2005-03	36659
03024	2005-04	33423
03024	2005-05	41198
03024	2005-06	40037
03024	2005-07	41440
03024	2005-08	42178
03024	2005-09	36228
03024	2005-10	41272
03024	2005-11	41184
03024	2005-12	43160
03024	2006-01	44346
03024	2006-02	36802
03024	2006-03	360
03024	2006-04	43133
03024	2006-05	41288
03024	2006-06	37797
03024	2006-07	38859
03024	2006-08	42389
03024	2006-09	41836
03024	2006-10	44327
03024	2006-11	42380
03024	2006-12	41332
03024	2007-01	44341
03024	2007-02	37152
03024	2007-03	360
03024	2007-04	41996
03024	2007-05	39644
03024	2007-06	41707
03024	2007-07	44043
03024	2007-08	42135
03024	2007-09	42369
03024	2007-10	43017
03024	2007-11	33784
03024	2007-12	43312
03024	2008-01	41230
03024	2008-02	37034
03024	2008-03	43014
03024	2008-04	39676
03024	2008-05	44083
03024	2008-06	40983
03024	2008-07	40257
03024	2008-08	42837
03024	2008-09	42227
03024	2008-10	38421
03024	2008-11	42535
03024	2008-12	32916
03024	2009-01	44564
03024	2009-02	38934
03024	2009-03	43279
03024	2009-04	42052
03024	2009-05	44057
03024	2009-06	35672
03024	2009-07	40728
03024	2009-08	41432
03024	2009-09	43009
03024	2009-10	43095
03024	2009-11	38790
03024	2009-12	43827
03024	2010-01	42931
03024	2010-02	38777
03024	2010-03	41869
03024	2010-04	43199
03024	2010-05	41662
03024	2010-06	38907
03024	2010-07	43613
03024	2010-08	41077
03024	2010-09	42044
03024	2010-10	44457
03024	2010-11	43100
03024	2010-12	44003
03024	2011-01	38342
03024	2011-02	38391
03024	2011-03	44262
03024	2011-04	27865
03024	2011-05	44473
03024	2011-06	31127
03024	2011-07	34838
03024	2011-08	41645
03024	2011-09	40353
03024	2011-10	41608
03024	2011-11	39190
03024	2011-12	40090
03024	2012-01	41226
03024	2012-02	39102
03024	2012-03	38952
03024	2012-04	38858
03024	2012-05	39675
03024	2012-06	29908
03024	2012-07	40324
03024	2012-08	43345
03024	2012-09	39723
03024	2012-10	39513
03024	2012-11	39398
03024	2012-12	40643
03024	2013-01	42366
03024	2013-02	38547
03024	2013-03	41326
03024	2013-04	38574
03024	2013-05	40843
03024	2014-01	21071
03024	2014-02	31297
03024	2014-03	38891
03024	2014-04	41257
03024	2014-05	41933
03024	2014-06	32795
03024	2014-07	25852
03024	2014-08	27940
03024	2014-09	28629
03024	2014-10	40332
03024	2014-11	41737
03024	2014-12	42781
03024	2015-01	40594
03024	2015-02	38428
03024	2015-03	42408
03024	2015-04	41525
03024	2015-05	43962
03024	2015-06	41244
03024	2015-07	40963
03024	2015-08	39838
03024	2015-09	42075
03024	2015-10	43493
03024	2015-11	40080
03024	2015-12	42152
03024	2016-01	40264
03024	2016-02	39857
03024	2016-03	38768
03024	2016-04	42149
03024	2016-05	39371
03024	2016-06	41107
03024	2016-09	42690
03024	2016-10	43841
03024	2016-11	360
03024	2016-12	41791
03024	2017-01	42081
03024	2017-02	360
03024	2017-03	40441
03024	2017-04	41875
03024	2017-05	43924
03024	2017-06	41293
03024	2017-07	40762
03024	2017-08	43720
03024	2017-09	360
03024	2017-10	41595
03024	2017-11	42641
03024	2017-12	42589
03024	2018-01	42494
03024	2018-02	37365
03024	2018-03	40982
03024	2018-04	42197
03024	2018-05	44079
03024	2018-06	41310
03024	2018-07	41398
03024	2018-08	42592
03024	2018-09	42341
03024	2018-10	42045
03024	2018-11	41845
03024	2018-12	42446
03024	2019-01	44365
03024	2019-02	38757
03024	2019-03	2439
03024	2019-04	41140
03024	2019-05	43908
03024	2019-06	41740
03024	2019-07	41921
03024	2019-08	43387
03024	2019-09	39621
03024	2019-10	41264
03024	2019-11	41746
03024	2019-12	41191
03024	2020-01	42555
03024	2020-02	40702
03024	2020-03	43324
03024	2020-04	40102
03024	2020-05	43924
03024	2020-06	42191
03024	2020-07	43044
03024	2020-08	43275
03024	2020-09	42223
03024	2020-10	42707
03024	2020-11	36882
03024	2020-12	42389
03024	2021-01	37945
03024	2021-02	360
03024	2021-03	41624
03024	2021-04	27464
03024	2021-05	42437
03024	2021-06	40897
03024	2021-07	42749
03024	2021-08	37597
03024	2021-09	36972
03024	2021-10	42948
03024	2021-11	39664
03024	2021-12	42996
03024	2022-01	42377
03024	2022-02	39244
03024	2022-03	41292
03024	2022-04	42236
03024	2022-05	42263
03026	2005-03	38203
03026	2005-04	28515
03026	2005-05	40940
03026	2005-06	39199
03026	2005-07	39521
03026	2005-08	37340
03026	2005-09	33827
03026	2005-10	40486
03026	2005-11	40189
03026	2005-12	39488
03026	2006-01	39970
03026	2006-02	33482
03026	2006-03	31558
03026	2006-04	42614
03026	2006-05	40354
03026	2006-06	35159
03026	2006-07	38229
03026	2006-08	42696
03026	2006-09	42232
03026	2006-10	42744
03026	2006-11	42200
03026	2006-12	42889
03026	2007-01	43447
03026	2007-02	36872
03026	2007-03	300
03026	2007-04	42979
03026	2007-05	39618
03026	2007-06	41124
03026	2007-07	44444
03026	2007-08	43198
03026	2007-09	42536
03026	2007-10	41688
03026	2007-11	33499
03026	2007-12	41882
03026	2008-01	41597
03026	2008-02	36924
03026	2008-03	42899
03026	2008-04	42548
03026	2008-05	43041
03026	2008-06	36067
03026	2008-07	44288
03026	2008-08	38092
03026	2008-09	40322
03026	2008-10	43781
03026	2008-11	43127
03026	2008-12	44578
03026	2009-01	44510
03026	2009-02	38973
03026	2009-03	44610
03026	2009-04	42556
03026	2009-05	44605
03026	2009-06	37507
03026	2009-07	42403
03026	2009-08	43626
03026	2009-09	43196
03026	2009-10	43714
03026	2009-11	43059
03026	2009-12	40136
03026	2010-01	44068
03026	2010-02	40194
03026	2010-03	42907
03026	2010-04	42901
03026	2010-05	43339
03026	2010-06	42699
03026	2010-07	44228
03026	2010-08	42266
03026	2010-09	32960
03026	2010-10	41991
03026	2010-11	39710
03026	2010-12	43744
03026	2011-01	42051
03026	2011-02	38687
03026	2011-03	44144
03026	2011-04	34435
03026	2011-05	43374
03026	2011-06	32392
03026	2011-07	41217
03026	2011-08	40568
03026	2011-09	42466
03026	2011-10	42954
03026	2011-11	37857
03026	2011-12	41547
03026	2012-01	43620
03026	2012-02	41040
03026	2012-03	43439
03026	2012-04	42011
03026	2012-05	42293
03026	2012-06	31258
03026	2012-07	41404
03026	2012-08	43795
03026	2012-09	41522
03026	2012-10	42597
03026	2012-11	38360
03026	2012-12	42907
03026	2013-01	41740
03026	2013-02	38027
03026	2013-03	43503
03026	2013-04	40981
03026	2013-05	42001
03026	2014-01	31573
03026	2014-02	38249
03026	2014-03	44450
03026	2014-04	42051
03026	2014-05	44366
03026	2014-06	38834
03026	2014-07	44365
03026	2014-08	44114
03026	2014-09	40677
03026	2014-10	43737
03026	2014-11	41586
03026	2014-12	43797
03026	2015-01	43868
03026	2015-02	39091
03026	2015-03	44525
03026	2015-04	37467
03026	2015-05	43882
03026	2015-06	39153
03026	2015-07	41327
03026	2015-08	38558
03026	2015-09	40413
03026	2015-10	42892
03026	2015-11	38486
03026	2015-12	38505
03026	2016-01	40472
03026	2016-02	38557
03026	2016-03	42058
03026	2016-04	42592
03026	2016-05	38594
03026	2016-06	42212
03026	2016-07	40144
03026	2016-08	300
03026	2016-09	42415
03026	2016-10	44024
03026	2016-12	26002
03026	2017-01	42824
03026	2017-02	300
03026	2017-03	41201
03026	2017-04	42665
03026	2017-05	44424
03026	2017-06	42970
03026	2017-07	44008
03026	2017-08	44111
03026	2017-09	300
03026	2017-10	43905
03026	2017-11	43155
03026	2017-12	39127
03026	2018-01	43036
03026	2018-02	37684
03026	2018-03	42504
03026	2018-04	42717
03026	2018-05	44172
03026	2018-06	40949
03026	2018-07	43005
03026	2018-08	42716
03026	2018-09	42686
03026	2018-10	42568
03026	2018-11	42040
03026	2018-12	41984
03026	2019-01	44349
03026	2019-02	39097
03026	2019-03	2499
03026	2019-04	41542
03026	2019-05	43906
03026	2019-06	41824
03026	2019-07	42082
03026	2019-08	43715
03026	2019-09	38984
03026	2019-10	41877
03026	2019-11	40357
03026	2019-12	39107
03026	2020-01	42667
03026	2020-02	40100
03026	2020-03	42825
03026	2020-04	32970
03026	2020-05	43565
03026	2020-06	41298
03026	2020-07	44057
03026	2020-08	43318
03026	2020-09	41612
03026	2020-10	43001
03026	2020-11	37665
03026	2020-12	42433
03026	2021-01	39904
03026	2021-02	300
03026	2021-03	39897
03026	2021-04	30690
03026	2021-05	41629
03026	2021-06	41682
03026	2021-07	39905
03026	2021-08	41134
03026	2021-09	34176
03026	2021-10	42970
03026	2021-11	41639
03026	2021-12	42071
03026	2022-01	43320
03026	2022-02	39022
03026	2022-03	39848
03026	2022-04	42912
03026	2022-05	43483
03027	2005-03	37193
03027	2005-04	24687
03027	2005-05	17740
03027	2005-06	27832
03027	2005-07	32105
03027	2005-08	41424
03027	2005-09	31039
03027	2005-10	41450
03027	2005-11	41372
03027	2005-12	42748
03027	2006-01	43769
03027	2006-02	37256
03027	2006-03	300
03027	2006-04	42172
03027	2006-05	41163
03027	2006-06	36564
03027	2006-07	38644
03027	2006-08	42318
03027	2006-09	42583
03027	2006-10	43766
03027	2006-11	41892
03027	2006-12	43698
03027	2007-01	42840
03027	2007-02	38446
03027	2007-03	300
03027	2007-04	38769
03027	2007-05	34027
03027	2007-06	38715
03027	2007-07	42515
03027	2007-08	41667
03027	2007-09	39461
03027	2007-10	36801
03027	2007-11	32777
03027	2007-12	41861
03027	2008-01	41420
03027	2008-02	36890
03027	2008-03	30124
03027	2008-04	37045
03027	2008-05	41634
03027	2008-06	36821
03027	2008-07	35714
03027	2008-08	34877
03027	2008-09	35663
03027	2008-10	31750
03027	2008-11	37292
03027	2008-12	35580
03027	2009-01	16821
03027	2009-02	24515
03027	2009-03	35631
03027	2009-04	41503
03027	2009-05	43473
03027	2009-06	34620
03027	2009-07	41144
03027	2009-08	41628
03027	2009-09	43016
03027	2009-10	42652
03027	2009-11	38752
03027	2009-12	43510
03027	2010-01	42313
03027	2010-02	38940
03027	2010-03	38138
03027	2010-04	25744
03027	2010-05	41005
03027	2010-06	38692
03027	2010-07	43941
03027	2010-08	41444
03027	2010-09	32768
03027	2010-10	43978
03027	2010-11	43150
03027	2010-12	44320
03027	2011-01	41707
03027	2011-02	38716
03027	2011-03	44386
03027	2011-04	33788
03027	2011-05	44470
03027	2011-06	16800
03027	2011-07	40805
03027	2011-08	43960
03027	2011-09	42830
03027	2011-10	43690
03027	2011-11	42218
03027	2011-12	36016
03027	2012-01	41652
03027	2012-02	40938
03027	2012-03	44015
03027	2012-04	40641
03027	2012-05	42957
03027	2012-06	31759
03027	2012-07	41853
03027	2012-08	43692
03027	2012-09	32443
03027	2012-10	39098
03027	2012-11	41348
03027	2012-12	42751
03027	2013-01	44381
03027	2013-02	39158
03027	2013-03	42544
03027	2013-04	41732
03027	2013-05	36864
03027	2013-06	42564
03027	2013-07	43523
03027	2013-08	43550
03027	2013-09	41226
03027	2013-10	41654
03027	2013-11	35472
03027	2013-12	40003
03027	2014-01	27377
03027	2014-02	37170
03027	2014-03	42803
03027	2014-04	38886
03027	2014-05	42896
03027	2014-06	38431
03027	2014-07	41400
03027	2014-08	42745
03027	2014-09	40903
03027	2014-10	41838
03027	2014-11	40396
03027	2014-12	42114
03027	2015-01	38703
03027	2015-02	34373
03027	2015-03	42980
03027	2015-04	41274
03027	2015-05	42375
03027	2015-06	41109
03027	2015-07	38545
03027	2015-08	42963
03027	2015-09	42167
03027	2015-10	44370
03027	2015-11	40917
03027	2015-12	42589
03027	2016-01	41330
03027	2016-02	39353
03027	2016-03	41239
03027	2016-04	42618
03027	2016-05	38115
03027	2016-06	39536
03027	2016-07	40721
03027	2016-08	300
03027	2016-09	42994
03027	2016-10	43064
03027	2016-11	300
03027	2016-12	41795
03027	2017-01	42821
03027	2017-02	300
03027	2017-03	40804
03027	2017-04	43046
03027	2017-05	44002
03027	2017-06	42692
03027	2017-07	42946
03027	2017-08	43452
03027	2017-09	296
03027	2017-10	44123
03027	2017-11	42993
03027	2017-12	43939
03027	2018-01	43942
03027	2018-02	36943
03027	2018-03	44523
03027	2018-04	41558
03027	2018-05	44030
03027	2018-06	41482
03027	2018-07	41716
03027	2018-08	42141
03027	2018-09	42548
03027	2018-10	43332
03027	2018-11	41594
03027	2018-12	41685
03027	2019-01	44601
03027	2019-02	39546
03027	2019-03	2582
03027	2019-04	42300
03027	2019-05	44006
03027	2019-06	42710
03027	2019-07	41681
03027	2019-08	43723
03027	2019-09	39910
03027	2019-10	40665
03027	2019-11	41298
03027	2019-12	41663
03027	2020-01	42898
03027	2020-02	40870
03027	2020-03	44096
03027	2020-04	41845
03027	2020-05	43946
03027	2020-06	42387
03027	2020-07	41051
03027	2020-08	43576
03027	2020-09	41221
03027	2020-10	41433
03027	2020-11	37065
03027	2020-12	42534
03027	2021-01	40084
03027	2021-03	38353
03027	2021-04	29157
03027	2021-05	39000
03027	2021-06	39007
03027	2021-07	39196
03027	2021-08	37627
03027	2021-09	39754
03027	2021-10	43247
03027	2021-11	40824
03027	2021-12	42493
03027	2022-01	39579
03027	2022-02	39287
03027	2022-03	42582
03027	2022-04	42750
03027	2022-05	42778
03028	2005-03	28928
03028	2005-04	33682
03028	2005-05	41954
03028	2005-06	40012
03028	2005-07	41314
03028	2005-08	42052
03028	2005-09	36269
03028	2005-10	39443
03028	2005-11	41030
03028	2005-12	42541
03028	2006-01	43946
03028	2006-02	35429
03028	2006-03	31815
03028	2006-04	43042
03028	2006-05	42096
03028	2006-06	36221
03028	2006-07	39081
03028	2006-08	44450
03028	2006-09	42968
03028	2006-10	43623
03028	2006-11	42156
03028	2006-12	43731
03028	2007-01	43621
03028	2007-02	38437
03028	2007-03	300
03028	2007-04	42885
03028	2007-05	40247
03028	2007-06	39579
03028	2007-07	44624
03028	2007-08	43672
03028	2007-09	42257
03028	2007-10	43541
03028	2007-11	34117
03028	2007-12	42916
03028	2008-01	42810
03028	2008-02	37069
03028	2008-03	42860
03028	2008-04	40976
03028	2008-05	44383
03028	2008-06	40203
03028	2008-07	26000
03028	2008-08	43887
03028	2008-09	40968
03028	2008-10	43269
03028	2008-11	43199
03028	2008-12	44485
03028	2009-01	44613
03028	2009-02	39007
03028	2009-03	44619
03028	2009-04	42371
03028	2009-05	44229
03028	2009-06	30869
03028	2009-07	12569
03028	2009-08	8300
03028	2009-09	42902
03028	2009-10	42733
03028	2009-11	31596
03028	2009-12	31429
03028	2010-01	38854
03028	2010-02	39670
03028	2010-03	41531
03028	2010-04	43158
03028	2010-05	43231
03028	2010-06	42921
03028	2010-07	44634
03028	2010-08	42693
03028	2010-09	40637
03028	2010-10	43138
03028	2010-11	41642
03028	2010-12	44404
03028	2011-01	44632
03028	2011-02	40277
03028	2011-03	43914
03028	2011-04	43189
03028	2011-05	43603
03028	2011-06	38705
03028	2011-07	43678
03028	2011-08	42010
03028	2011-09	31036
03028	2011-10	44529
03028	2011-11	42911
03028	2011-12	37646
03028	2012-01	33814
03028	2012-02	40300
03028	2012-03	44327
03028	2012-04	43197
03028	2012-05	44590
03028	2012-06	34803
03028	2012-07	42722
03028	2012-08	44357
03028	2012-09	40177
03028	2012-10	39896
03028	2012-11	43196
03028	2012-12	43935
03028	2013-01	43251
03028	2013-02	39760
03028	2013-03	43792
03028	2013-04	41761
03028	2013-05	41442
03028	2013-06	40282
03028	2013-07	43575
03028	2013-08	44105
03028	2013-09	40970
03028	2013-10	26592
03028	2013-11	41864
03028	2013-12	43266
03028	2014-01	42716
03028	2014-02	37623
03028	2014-03	44498
03028	2014-04	42463
03028	2014-05	44323
03028	2014-06	42959
03028	2014-07	42441
03028	2014-08	43683
03028	2014-09	40795
03028	2014-10	43708
03028	2014-11	42969
03028	2014-12	43066
03028	2015-01	43619
03028	2015-02	38639
03028	2015-03	42993
03028	2015-04	41411
03028	2015-05	40549
03028	2015-06	41539
03028	2015-07	41942
03028	2015-08	39523
03028	2015-09	41164
03028	2015-10	43447
03028	2015-11	40467
03028	2015-12	41254
03028	2016-01	40419
03028	2016-02	39215
