convective_date,convective_day_index,wban_id,good_row_count
2010-02-28,14668,63870,130
2010-03-02,14670,63870,1081
2010-03-03,14671,63870,367
2010-03-04,14672,63870,23
2010-03-05,14673,63870,771
2010-03-06,14674,63870,1400
2010-03-07,14675,63870,873
2010-03-08,14676,63870,476
2010-03-09,14677,63870,282
2010-03-10,14678,63870,712
2010-03-11,14679,63870,815
2010-03-12,14680,63870,1211
2010-03-13,14681,63870,736
2010-03-15,14683,63870,618
2010-03-16,14684,63870,1397
2010-03-17,14685,63870,980
2010-03-18,14686,63870,1111
2010-03-19,14687,63870,720
2010-03-20,14688,63870,1303
2010-03-21,14689,63870,857
2010-03-27,14695,63870,34
2010-03-28,14696,63870,150
2010-03-31,14699,63870,35
2010-02-28,14668,54779,419
2010-03-01,14669,54779,1296
2010-03-02,14670,54779,1440
2010-03-03,14671,54779,1436
2010-03-04,14672,54779,1266
2010-03-05,14673,54779,1440
2010-03-06,14674,54779,1268
2010-03-07,14675,54779,1291
2010-03-08,14676,54779,1440
2010-03-09,14677,54779,1436
2010-03-10,14678,54779,1440
2010-03-11,14679,54779,1440
2010-03-12,14680,54779,1314
2010-03-13,14681,54779,719
2010-03-14,14682,54779,1017
2010-03-15,14683,54779,1439
2010-03-16,14684,54779,1439
2010-03-17,14685,54779,1290
2010-03-18,14686,54779,1440
2010-03-19,14687,54779,1438
2010-03-20,14688,54779,1440
2010-03-21,14689,54779,1281
2010-03-22,14690,54779,1440
2010-03-23,14691,54779,1431
2010-03-24,14692,54779,1195
2010-03-25,14693,54779,720
2010-03-26,14694,54779,773
2010-03-27,14695,54779,1438
2010-03-28,14696,54779,543
2010-03-29,14697,54779,720
2010-03-30,14698,54779,1205
2010-03-31,14699,54779,1018
2010-02-28,14668,94037,300
2010-03-01,14669,94037,1440
2010-03-02,14670,94037,820
2010-03-03,14671,94037,853
2010-03-04,14672,94037,1434
2010-03-05,14673,94037,1057
2010-03-06,14674,94037,720
2010-03-08,14676,94037,720
2010-03-09,14677,94037,920
2010-03-10,14678,94037,489
2010-03-11,14679,94037,1099
2010-03-12,14680,94037,224
2010-03-14,14682,94037,139
2010-03-15,14683,94037,1440
2010-03-16,14684,94037,1440
2010-03-17,14685,94037,1438
2010-03-18,14686,94037,1440
2010-03-19,14687,94037,1404
2010-03-20,14688,94037,1028
2010-03-21,14689,94037,1440
2010-03-22,14690,94037,1440
2010-03-23,14691,94037,1354
2010-02-28,14668,53862,413
2010-03-01,14669,53862,1440
2010-03-02,14670,53862,1432
2010-03-03,14671,53862,1440
2010-03-04,14672,53862,1440
2010-03-05,14673,53862,1178
2010-03-06,14674,53862,1440
2010-03-07,14675,53862,1434
2010-03-08,14676,53862,1439
2010-03-09,14677,53862,1425
2010-03-10,14678,53862,1440
2010-03-11,14679,53862,1293
2010-03-12,14680,53862,1440
2010-03-13,14681,53862,645
2010-03-14,14682,53862,783
2010-03-15,14683,53862,1440
2010-03-16,14684,53862,1440
2010-03-17,14685,53862,1440
2010-03-18,14686,53862,1412
2010-03-19,14687,53862,1440
2010-03-20,14688,53862,1438
2010-03-21,14689,53862,1359
2010-03-22,14690,53862,1420
2010-03-23,14691,53862,1430
2010-03-24,14692,53862,1267
2010-03-25,14693,53862,1144
2010-03-26,14694,53862,1435
2010-03-27,14695,53862,1439
2010-03-28,14696,53862,1439
2010-03-29,14697,53862,1440
2010-03-30,14698,53862,1440
2010-03-31,14699,53862,1020
2010-02-28,14668,03032,360
2010-03-01,14669,03032,1440
2010-03-02,14670,03032,1433
2010-03-03,14671,03032,1440
2010-03-04,14672,03032,1440
2010-03-05,14673,03032,1440
2010-03-06,14674,03032,1398
2010-03-07,14675,03032,1422
2010-03-08,14676,03032,1385
2010-03-09,14677,03032,1365
2010-03-10,14678,03032,1415
2010-03-11,14679,03032,1365
2010-03-12,14680,03032,1440
2010-03-13,14681,03032,650
2010-03-14,14682,03032,914
2010-03-15,14683,03032,1440
2010-03-16,14684,03032,1440
2010-03-17,14685,03032,1440
2010-03-18,14686,03032,1438
2010-03-19,14687,03032,1440
2010-03-20,14688,03032,1440
2010-03-21,14689,03032,1440
2010-03-22,14690,03032,1440
2010-03-23,14691,03032,1440
2010-03-24,14692,03032,1297
2010-03-25,14693,03032,1146
2010-03-26,14694,03032,1437
2010-03-27,14695,03032,1440
2010-03-28,14696,03032,1440
2010-03-29,14697,03032,1438
2010-03-30,14698,03032,1440
2010-03-31,14699,03032,1080
2010-02-28,14668,53843,296
2010-03-01,14669,53843,1067
2010-03-02,14670,53843,1247
2010-03-03,14671,53843,1404
2010-03-04,14672,53843,1312
2010-03-05,14673,53843,1440
2010-03-06,14674,53843,1440
2010-03-07,14675,53843,1438
2010-03-08,14676,53843,1439
2010-03-09,14677,53843,1384
2010-03-10,14678,53843,892
2010-03-11,14679,53843,1293
2010-03-12,14680,53843,1325
2010-03-13,14681,53843,828
2010-03-14,14682,53843,648
2010-03-15,14683,53843,899
2010-03-16,14684,53843,1439
2010-03-17,14685,53843,1439
2010-03-18,14686,53843,1397
2010-03-19,14687,53843,1212
2010-03-20,14688,53843,1045
2010-03-21,14689,53843,1322
2010-03-22,14690,53843,1418
2010-03-23,14691,53843,1096
2010-03-24,14692,53843,719
2010-03-25,14693,53843,882
2010-03-26,14694,53843,1414
2010-03-27,14695,53843,1371
2010-03-28,14696,53843,1440
2010-03-29,14697,53843,1399
2010-03-30,14698,53843,1439
2010-03-31,14699,53843,1080
2010-02-28,14668,94993,360
2010-03-01,14669,94993,1440
2010-03-02,14670,94993,1440
2010-03-03,14671,94993,1440
2010-03-04,14672,94993,1440
2010-03-05,14673,94993,1440
2010-03-06,14674,94993,1440
2010-03-07,14675,94993,1423
2010-03-08,14676,94993,1440
2010-03-09,14677,94993,1440
2010-03-10,14678,94993,1437
2010-03-11,14679,94993,1440
2010-03-12,14680,94993,1440
2010-03-13,14681,94993,637
2010-03-14,14682,94993,937
2010-03-15,14683,94993,1440
2010-03-16,14684,94993,1440
2010-03-17,14685,94993,1378
2010-03-18,14686,94993,1440
2010-03-19,14687,94993,1440
2010-03-20,14688,94993,1440
2010-03-21,14689,94993,1440
2010-03-22,14690,94993,1439
2010-03-23,14691,94993,1440
2010-03-24,14692,94993,1310
2010-03-25,14693,94993,1440
2010-03-26,14694,94993,1440
2010-03-27,14695,94993,1440
2010-03-28,14696,94993,1440
2010-03-29,14697,94993,1430
2010-03-30,14698,94993,1440
2010-03-31,14699,94993,1080
2010-03-01,14669,53144,720
2010-03-02,14670,53144,797
2010-03-03,14671,53144,561
2010-03-04,14672,53144,1416
2010-03-05,14673,53144,223
2010-03-06,14674,53144,1404
2010-03-07,14675,53144,1440
2010-03-08,14676,53144,1440
2010-03-09,14677,53144,656
2010-03-10,14678,53144,829
2010-03-11,14679,53144,903
2010-03-12,14680,53144,1223
2010-03-13,14681,53144,999
2010-03-14,14682,53144,665
2010-03-15,14683,53144,711
2010-03-16,14684,53144,1440
2010-03-17,14685,53144,943
2010-03-18,14686,53144,1397
2010-03-19,14687,53144,1218
2010-03-20,14688,53144,903
2010-03-21,14689,53144,1397
2010-03-22,14690,53144,1416
2010-03-23,14691,53144,785
2010-03-24,14692,53144,720
2010-03-26,14694,53144,1054
2010-03-27,14695,53144,386
2010-03-29,14697,53144,927
2010-03-30,14698,53144,1440
2010-03-31,14699,53144,1134
2010-02-28,14668,94943,360
2010-03-01,14669,94943,1362
2010-03-02,14670,94943,1440
2010-03-03,14671,94943,837
2010-03-04,14672,94943,840
2010-03-05,14673,94943,1440
2010-03-06,14674,94943,1440
2010-03-07,14675,94943,765
2010-03-08,14676,94943,831
2010-03-09,14677,94943,1367
2010-03-10,14678,94943,990
2010-03-11,14679,94943,1101
2010-03-12,14680,94943,1440
2010-03-13,14681,94943,627
2010-03-14,14682,94943,947
2010-03-15,14683,94943,1440
2010-03-16,14684,94943,1409
2010-03-17,14685,94943,1440
2010-03-18,14686,94943,1440
2010-03-19,14687,94943,1440
2010-03-20,14688,94943,1438
2010-03-21,14689,94943,1440
2010-03-22,14690,94943,1440
2010-03-23,14691,94943,1440
2010-03-24,14692,94943,1310
2010-03-25,14693,94943,1440
2010-03-26,14694,94943,1440
2010-03-27,14695,94943,1440
2010-03-28,14696,94943,1440
2010-03-29,14697,94943,1429
2010-03-30,14698,94943,1025
2010-03-31,14699,94943,720
2010-02-28,14668,12832,420
2010-03-01,14669,12832,1440
2010-03-02,14670,12832,1432
2010-03-03,14671,12832,1440
2010-03-04,14672,12832,1440
2010-03-05,14673,12832,1439
2010-03-06,14674,12832,1440
2010-03-07,14675,12832,1440
2010-03-08,14676,12832,1439
2010-03-09,14677,12832,1440
2010-03-10,14678,12832,1440
2010-03-11,14679,12832,1440
2010-03-12,14680,12832,1439
2010-03-13,14681,12832,802
2010-03-14,14682,12832,915
2010-03-15,14683,12832,1440
2010-03-16,14684,12832,1440
2010-03-17,14685,12832,1440
2010-03-18,14686,12832,1440
2010-03-19,14687,12832,1440
2010-03-20,14688,12832,1440
2010-03-21,14689,12832,1440
2010-03-22,14690,12832,1440
2010-03-23,14691,12832,1440
2010-03-24,14692,12832,1297
2010-03-25,14693,12832,1149
2010-03-26,14694,12832,1437
2010-03-27,14695,12832,1440
2010-03-28,14696,12832,1440
2010-03-29,14697,12832,1440
2010-03-30,14698,12832,1440
2010-03-31,14699,12832,1020
2010-02-28,14668,03974,360
2010-03-01,14669,03974,1440
2010-03-02,14670,03974,1439
2010-03-03,14671,03974,1440
2010-03-04,14672,03974,1439
2010-03-05,14673,03974,1440
2010-03-06,14674,03974,1440
2010-03-07,14675,03974,1430
2010-03-08,14676,03974,1440
2010-03-09,14677,03974,1440
2010-03-10,14678,03974,1439
2010-03-11,14679,03974,1440
2010-03-12,14680,03974,1440
2010-03-13,14681,03974,623
2010-03-14,14682,03974,950
2010-03-15,14683,03974,1440
2010-03-16,14684,03974,1440
2010-03-17,14685,03974,1440
2010-03-18,14686,03974,1440
2010-03-19,14687,03974,1440
2010-03-20,14688,03974,1440
2010-03-21,14689,03974,1440
2010-03-22,14690,03974,1440
2010-03-23,14691,03974,1440
2010-03-24,14692,03974,1310
2010-03-25,14693,03974,1440
2010-03-26,14694,03974,1440
2010-03-27,14695,03974,1440
2010-03-28,14696,03974,1440
2010-03-29,14697,03974,1429
2010-03-30,14698,03974,1436
2010-03-31,14699,03974,1080
2010-02-28,14668,94299,240
2010-03-01,14669,94299,1434
2010-03-02,14670,94299,1439
2010-03-03,14671,94299,1440
2010-03-04,14672,94299,1438
2010-03-05,14673,94299,1403
2010-03-06,14674,94299,1424
2010-03-07,14675,94299,1432
2010-03-08,14676,94299,1134
2010-03-09,14677,94299,450
2010-03-10,14678,94299,1371
2010-03-11,14679,94299,1429
2010-03-12,14680,94299,1425
2010-03-13,14681,94299,560
2010-03-14,14682,94299,1010
2010-03-15,14683,94299,1410
2010-03-16,14684,94299,1438
2010-03-17,14685,94299,1421
2010-03-18,14686,94299,1438
2010-03-19,14687,94299,1440
2010-03-20,14688,94299,1438
2010-03-21,14689,94299,1440
2010-03-22,14690,94299,1409
2010-03-23,14691,94299,1440
2010-03-24,14692,94299,1215
2010-03-25,14693,94299,1290
2010-03-26,14694,94299,1431
2010-03-27,14695,94299,1438
