convective_date,convective_day_index,wban_id,good_row_count
2018-09-30,17804,11630,104
2018-09-30,17804,63870,354
2018-10-01,17805,63870,1430
2018-10-02,17806,63870,330
2018-10-03,17807,63870,718
2018-10-05,17809,63870,901
2018-10-06,17810,63870,1143
2018-10-07,17811,63870,293
2018-10-08,17812,63870,1089
2018-10-09,17813,63870,1179
2018-10-10,17814,63870,261
2018-10-12,17816,63870,55
2018-10-13,17817,63870,1239
2018-10-14,17818,63870,713
2018-10-24,17828,63870,695
2018-10-25,17829,63870,1380
2018-10-26,17830,63870,1229
2018-10-27,17831,63870,315
2018-10-28,17832,63870,1436
2018-10-29,17833,63870,1434
2018-10-30,17834,63870,823
2018-10-31,17835,63870,1080
2018-09-30,17804,54779,420
2018-10-01,17805,54779,1426
2018-10-02,17806,54779,844
2018-10-03,17807,54779,415
2018-10-04,17808,54779,1103
2018-10-05,17809,54779,1433
2018-10-06,17810,54779,1427
2018-10-07,17811,54779,1431
2018-10-08,17812,54779,1435
2018-10-09,17813,54779,1440
2018-10-10,17814,54779,1440
2018-10-11,17815,54779,1428
2018-10-12,17816,54779,1436
2018-10-13,17817,54779,1388
2018-10-14,17818,54779,1440
2018-10-15,17819,54779,1381
2018-10-16,17820,54779,1431
2018-10-17,17821,54779,909
2018-10-18,17822,54779,1422
2018-10-19,17823,54779,1424
2018-10-20,17824,54779,1414
2018-10-21,17825,54779,357
2018-10-22,17826,54779,1435
2018-10-23,17827,54779,1412
2018-10-24,17828,54779,1397
2018-10-25,17829,54779,1426
2018-10-26,17830,54779,1421
2018-10-27,17831,54779,1433
2018-10-28,17832,54779,1440
2018-10-29,17833,54779,1417
2018-10-30,17834,54779,1415
2018-10-31,17835,54779,1016
2018-09-30,17804,63871,420
2018-10-01,17805,63871,1440
2018-10-02,17806,63871,1435
2018-10-03,17807,63871,1419
2018-10-04,17808,63871,1435
2018-10-05,17809,63871,1430
2018-10-06,17810,63871,1425
2018-10-07,17811,63871,1440
2018-10-08,17812,63871,1406
2018-10-09,17813,63871,1337
2018-10-10,17814,63871,256
2018-10-17,17821,63871,844
2018-10-18,17822,63871,1195
2018-10-19,17823,63871,1391
2018-10-20,17824,63871,1430
2018-10-21,17825,63871,357
2018-10-22,17826,63871,1436
2018-10-23,17827,63871,1440
2018-10-24,17828,63871,1436
2018-10-25,17829,63871,1440
2018-10-26,17830,63871,1418
2018-10-27,17831,63871,1440
2018-10-28,17832,63871,1436
2018-10-29,17833,63871,1440
2018-10-30,17834,63871,1435
2018-10-31,17835,63871,976
2018-09-30,17804,94037,300
2018-10-01,17805,94037,1435
2018-10-02,17806,94037,1440
2018-10-03,17807,94037,842
2018-10-04,17808,94037,1440
2018-10-05,17809,94037,1440
2018-10-06,17810,94037,1440
2018-10-07,17811,94037,1309
2018-10-08,17812,94037,1440
2018-10-09,17813,94037,1429
2018-10-10,17814,94037,1169
2018-10-11,17815,94037,1362
2018-10-12,17816,94037,1440
2018-10-13,17817,94037,1440
2018-10-14,17818,94037,1440
2018-10-15,17819,94037,1440
2018-10-16,17820,94037,1440
2018-10-17,17821,94037,1440
2018-10-18,17822,94037,1435
2018-10-19,17823,94037,1440
2018-10-20,17824,94037,940
2018-10-21,17825,94037,157
2018-10-22,17826,94037,1436
2018-10-23,17827,94037,1440
2018-10-24,17828,94037,1435
2018-10-25,17829,94037,1440
2018-10-26,17830,94037,1355
2018-10-27,17831,94037,903
2018-10-28,17832,94037,1430
2018-10-29,17833,94037,1440
2018-10-30,17834,94037,1440
2018-10-31,17835,94037,1140
2018-10-01,17805,03032,1360
2018-10-02,17806,03032,1440
2018-10-03,17807,03032,1432
2018-10-04,17808,03032,1427
2018-10-05,17809,03032,1440
2018-10-06,17810,03032,1311
2018-10-07,17811,03032,1414
2018-10-08,17812,03032,1440
2018-10-09,17813,03032,1432
2018-10-10,17814,03032,1435
2018-10-11,17815,03032,1336
2018-10-12,17816,03032,1428
2018-10-13,17817,03032,1440
2018-10-14,17818,03032,1440
2018-10-15,17819,03032,1286
2018-10-17,17821,03032,1111
2018-10-18,17822,03032,1440
2018-10-19,17823,03032,1440
2018-10-20,17824,03032,1440
2018-10-21,17825,03032,357
2018-10-22,17826,03032,1440
2018-10-23,17827,03032,1440
2018-10-24,17828,03032,1440
2018-10-25,17829,03032,1440
2018-10-26,17830,03032,1416
2018-10-27,17831,03032,1440
2018-10-28,17832,03032,1434
2018-10-29,17833,03032,928
2018-09-30,17804,53843,360
2018-10-01,17805,53843,1440
2018-10-02,17806,53843,1430
2018-10-03,17807,53843,1435
2018-10-04,17808,53843,1435
2018-10-05,17809,53843,1430
2018-10-06,17810,53843,1427
2018-10-07,17811,53843,1440
2018-10-08,17812,53843,1440
2018-10-09,17813,53843,1422
2018-10-10,17814,53843,1440
2018-10-11,17815,53843,95
2018-10-12,17816,53843,1387
2018-10-13,17817,53843,1436
2018-10-14,17818,53843,536
2018-10-15,17819,53843,1342
2018-10-16,17820,53843,921
2018-10-17,17821,53843,1440
2018-10-18,17822,53843,1440
2018-10-19,17823,53843,1434
2018-10-20,17824,53843,916
2018-10-21,17825,53843,182
2018-10-22,17826,53843,1430
2018-10-23,17827,53843,874
2018-10-24,17828,53843,1435
2018-10-25,17829,53843,1435
2018-10-26,17830,53843,719
2018-10-27,17831,53843,720
2018-10-28,17832,53843,1026
2018-10-29,17833,53843,1431
2018-10-30,17834,53843,1440
2018-10-31,17835,53843,1060
2018-09-30,17804,94993,360
2018-10-01,17805,94993,1431
2018-10-02,17806,94993,1440
2018-10-03,17807,94993,1440
2018-10-04,17808,94993,1440
2018-10-05,17809,94993,1440
2018-10-06,17810,94993,1440
2018-10-07,17811,94993,1440
2018-10-08,17812,94993,1440
2018-10-09,17813,94993,1440
2018-10-10,17814,94993,1440
2018-10-11,17815,94993,1440
2018-10-12,17816,94993,1440
